0.00.327.515 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.327.641 I srv          init: The UI is disabled
0.00.327.644 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.329.075 I srv    load_model: loading model 'Qwen/Qwen2.5-Coder-14B-Instruct-GGUF:Q4_K_M'
0.00.575.847 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.05.392.166 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 32768, kv_unified = 'true'
0.05.395.227 I srv  llama_server: model loaded
0.05.395.238 I srv  llama_server: listening on http://127.0.0.1:8001
0.06.006.450 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
6.08.592.288 I slot print_timing: id  1 | task 124 | prompt eval time =  161758.60 ms /  3356 tokens (   48.20 ms per token,    20.75 tokens per second)
6.08.592.297 I slot print_timing: id  1 | task 124 |        eval time =   31488.20 ms /   104 tokens (  302.77 ms per token,     3.30 tokens per second)
6.08.592.298 I slot print_timing: id  1 | task 124 |       total time =  193246.80 ms /  3460 tokens
6.08.592.299 I slot print_timing: id  1 | task 124 |    graphs reused =        221
6.08.592.396 I slot      release: id  1 | task 124 | stop processing: n_tokens = 3484, truncated = 0
6.39.328.301 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
6.39.328.350 I slot launch_slot_: id  0 | task 230 | processing task, is_child = 0
8.14.113.419 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =   2070, progress = 0.07, t =  94.64 s / 21.87 tokens per second
9.57.264.160 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =   4118, progress = 0.15, t = 197.79 s / 20.82 tokens per second
11.48.448.050 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =   6166, progress = 0.22, t = 308.97 s / 19.96 tokens per second
13.47.621.134 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =   8214, progress = 0.30, t = 428.14 s / 19.19 tokens per second
15.55.968.434 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  10262, progress = 0.37, t = 556.49 s / 18.44 tokens per second
18.12.947.475 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  12310, progress = 0.44, t = 693.47 s / 17.75 tokens per second
20.39.242.286 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  14358, progress = 0.52, t = 839.77 s / 17.10 tokens per second
23.15.372.915 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  16406, progress = 0.59, t = 995.90 s / 16.47 tokens per second
26.00.921.354 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  18454, progress = 0.67, t = 1161.44 s / 15.89 tokens per second
28.57.022.619 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  20502, progress = 0.74, t = 1337.55 s / 15.33 tokens per second
32.02.566.123 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  22550, progress = 0.81, t = 1523.09 s / 14.81 tokens per second
35.17.732.470 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  24598, progress = 0.89, t = 1718.26 s / 14.32 tokens per second
38.42.212.369 I slot print_timing: id  0 | task 230 | prompt processing, n_tokens =  26646, progress = 0.96, t = 1922.74 s / 13.86 tokens per second
41.52.948.562 I slot print_timing: id  0 | task 230 | n_decoded =    100, tg =   1.55 t/s, tg_3s =   1.55 t/s
41.56.210.335 I slot print_timing: id  0 | task 230 | n_decoded =    105, tg =   1.55 t/s, tg_3s =   1.53 t/s
41.59.455.859 I slot print_timing: id  0 | task 230 | n_decoded =    110, tg =   1.54 t/s, tg_3s =   1.54 t/s
42.02.750.460 I slot print_timing: id  0 | task 230 | n_decoded =    115, tg =   1.54 t/s, tg_3s =   1.52 t/s
42.06.045.785 I slot print_timing: id  0 | task 230 | n_decoded =    120, tg =   1.54 t/s, tg_3s =   1.52 t/s
42.09.330.263 I slot print_timing: id  0 | task 230 | n_decoded =    125, tg =   1.54 t/s, tg_3s =   1.52 t/s
42.12.676.455 I slot print_timing: id  0 | task 230 | n_decoded =    130, tg =   1.54 t/s, tg_3s =   1.49 t/s
42.16.000.626 I slot print_timing: id  0 | task 230 | n_decoded =    135, tg =   1.54 t/s, tg_3s =   1.50 t/s
42.19.284.664 I slot print_timing: id  0 | task 230 | n_decoded =    140, tg =   1.54 t/s, tg_3s =   1.52 t/s
42.22.567.054 I slot print_timing: id  0 | task 230 | n_decoded =    145, tg =   1.54 t/s, tg_3s =   1.52 t/s
42.25.822.640 I slot print_timing: id  0 | task 230 | n_decoded =    150, tg =   1.54 t/s, tg_3s =   1.54 t/s
42.29.068.864 I slot print_timing: id  0 | task 230 | n_decoded =    155, tg =   1.54 t/s, tg_3s =   1.54 t/s
42.32.336.265 I slot print_timing: id  0 | task 230 | n_decoded =    160, tg =   1.54 t/s, tg_3s =   1.53 t/s
42.35.601.241 I slot print_timing: id  0 | task 230 | n_decoded =    165, tg =   1.54 t/s, tg_3s =   1.53 t/s
42.38.857.854 I slot print_timing: id  0 | task 230 | n_decoded =    170, tg =   1.54 t/s, tg_3s =   1.54 t/s
42.41.454.077 I slot print_timing: id  0 | task 230 | prompt eval time = 2048772.97 ms / 27715 tokens (   73.92 ms per token,    13.53 tokens per second)
42.41.454.091 I slot print_timing: id  0 | task 230 |        eval time =  113203.94 ms /   174 tokens (  650.60 ms per token,     1.54 tokens per second)
42.41.454.091 I slot print_timing: id  0 | task 230 |       total time = 2161976.91 ms / 27889 tokens
42.41.454.092 I slot print_timing: id  0 | task 230 |    graphs reused =        393
42.41.454.532 I slot      release: id  0 | task 230 | stop processing: n_tokens = 27888, truncated = 0
42.44.001.946 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 555640792951
42.44.002.012 I slot launch_slot_: id  3 | task 419 | processing task, is_child = 0
44.21.090.211 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =   2070, progress = 0.08, t =  96.08 s / 21.54 tokens per second
46.05.073.130 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =   4118, progress = 0.15, t = 200.07 s / 20.58 tokens per second
47.55.999.135 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =   6166, progress = 0.22, t = 310.99 s / 19.83 tokens per second
49.55.142.036 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =   8214, progress = 0.30, t = 430.14 s / 19.10 tokens per second
52.02.699.977 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  10262, progress = 0.37, t = 557.69 s / 18.40 tokens per second
54.19.484.141 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  12310, progress = 0.45, t = 694.48 s / 17.73 tokens per second
56.46.967.387 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  14358, progress = 0.52, t = 841.96 s / 17.05 tokens per second
59.22.939.571 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  16406, progress = 0.60, t = 997.93 s / 16.44 tokens per second
62.08.432.958 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  18454, progress = 0.67, t = 1163.43 s / 15.86 tokens per second
65.03.310.477 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  20502, progress = 0.74, t = 1338.30 s / 15.32 tokens per second
68.08.357.313 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  22550, progress = 0.82, t = 1523.35 s / 14.80 tokens per second
71.23.404.020 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  24598, progress = 0.89, t = 1718.40 s / 14.31 tokens per second
74.47.668.831 I slot print_timing: id  3 | task 419 | prompt processing, n_tokens =  26646, progress = 0.97, t = 1922.66 s / 13.86 tokens per second
77.27.518.263 I slot print_timing: id  3 | task 419 | n_decoded =    100, tg =   1.55 t/s, tg_3s =   1.55 t/s
77.30.751.701 I slot print_timing: id  3 | task 419 | n_decoded =    105, tg =   1.55 t/s, tg_3s =   1.55 t/s
77.34.031.439 I slot print_timing: id  3 | task 419 | n_decoded =    110, tg =   1.55 t/s, tg_3s =   1.52 t/s
77.37.272.363 I slot print_timing: id  3 | task 419 | n_decoded =    115, tg =   1.55 t/s, tg_3s =   1.54 t/s
77.40.530.558 I slot print_timing: id  3 | task 419 | n_decoded =    120, tg =   1.55 t/s, tg_3s =   1.53 t/s
77.43.802.755 I slot print_timing: id  3 | task 419 | n_decoded =    125, tg =   1.55 t/s, tg_3s =   1.53 t/s
77.47.094.720 I slot print_timing: id  3 | task 419 | n_decoded =    130, tg =   1.55 t/s, tg_3s =   1.52 t/s
77.50.358.952 I slot print_timing: id  3 | task 419 | n_decoded =    135, tg =   1.55 t/s, tg_3s =   1.53 t/s
77.53.635.895 I slot print_timing: id  3 | task 419 | n_decoded =    140, tg =   1.55 t/s, tg_3s =   1.53 t/s
77.56.907.817 I slot print_timing: id  3 | task 419 | n_decoded =    145, tg =   1.55 t/s, tg_3s =   1.53 t/s
78.00.177.364 I slot print_timing: id  3 | task 419 | n_decoded =    150, tg =   1.55 t/s, tg_3s =   1.53 t/s
78.01.498.241 I slot print_timing: id  3 | task 419 | prompt eval time = 2018164.59 ms / 27566 tokens (   73.21 ms per token,    13.66 tokens per second)
78.01.498.248 I slot print_timing: id  3 | task 419 |        eval time =   98326.62 ms /   152 tokens (  646.89 ms per token,     1.55 tokens per second)
78.01.498.249 I slot print_timing: id  3 | task 419 |       total time = 2116491.22 ms / 27718 tokens
78.01.498.250 I slot print_timing: id  3 | task 419 |    graphs reused =        542
78.01.498.681 I slot      release: id  3 | task 419 | stop processing: n_tokens = 27717, truncated = 0
78.04.844.717 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 555801467903
78.04.844.778 I slot launch_slot_: id  2 | task 586 | processing task, is_child = 0
78.05.843.549 W srv        update:  - cache size limit reached, removing oldest entry (size = 535.721 MiB)
78.05.844.957 W srv        update:  - cache size limit reached, removing oldest entry (size = 653.291 MiB)
78.05.846.262 W srv        update:  - cache size limit reached, removing oldest entry (size = 5229.320 MiB)
79.41.431.372 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =   2070, progress = 0.07, t =  95.57 s / 21.66 tokens per second
81.24.855.916 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =   4118, progress = 0.15, t = 199.00 s / 20.69 tokens per second
83.16.110.157 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =   6166, progress = 0.22, t = 310.25 s / 19.87 tokens per second
85.15.397.273 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =   8214, progress = 0.30, t = 429.54 s / 19.12 tokens per second
87.49.289.136 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  10262, progress = 0.37, t = 583.43 s / 17.59 tokens per second
90.57.397.207 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  12310, progress = 0.44, t = 771.54 s / 15.96 tokens per second
94.18.245.164 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  14358, progress = 0.52, t = 972.39 s / 14.77 tokens per second
97.52.214.179 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  16406, progress = 0.59, t = 1186.36 s / 13.83 tokens per second
101.37.739.207 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  18454, progress = 0.67, t = 1411.88 s / 13.07 tokens per second
105.35.859.147 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  20502, progress = 0.74, t = 1650.00 s / 12.43 tokens per second
109.49.091.133 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  22550, progress = 0.81, t = 1903.23 s / 11.85 tokens per second
114.15.444.252 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  24598, progress = 0.89, t = 2169.59 s / 11.34 tokens per second
118.54.406.132 I slot print_timing: id  2 | task 586 | prompt processing, n_tokens =  26646, progress = 0.96, t = 2448.55 s / 10.88 tokens per second
123.37.790.339 I slot print_timing: id  2 | task 586 | n_decoded =    100, tg =   0.89 t/s, tg_3s =   0.89 t/s
123.41.163.832 I slot print_timing: id  2 | task 586 | n_decoded =    103, tg =   0.89 t/s, tg_3s =   0.89 t/s
123.44.512.177 I slot print_timing: id  2 | task 586 | n_decoded =    106, tg =   0.89 t/s, tg_3s =   0.90 t/s
123.47.760.852 I slot print_timing: id  2 | task 586 | n_decoded =    109, tg =   0.89 t/s, tg_3s =   0.92 t/s
123.51.058.758 I slot print_timing: id  2 | task 586 | n_decoded =    112, tg =   0.89 t/s, tg_3s =   0.91 t/s
123.54.440.578 I slot print_timing: id  2 | task 586 | n_decoded =    115, tg =   0.89 t/s, tg_3s =   0.89 t/s
123.57.728.100 I slot print_timing: id  2 | task 586 | n_decoded =    118, tg =   0.89 t/s, tg_3s =   0.91 t/s
124.01.146.823 I slot print_timing: id  2 | task 586 | n_decoded =    121, tg =   0.89 t/s, tg_3s =   0.88 t/s
124.04.613.156 I slot print_timing: id  2 | task 586 | n_decoded =    124, tg =   0.89 t/s, tg_3s =   0.87 t/s
124.08.119.397 I slot print_timing: id  2 | task 586 | n_decoded =    127, tg =   0.89 t/s, tg_3s =   0.86 t/s
124.11.458.705 I slot print_timing: id  2 | task 586 | n_decoded =    130, tg =   0.89 t/s, tg_3s =   0.90 t/s
124.14.795.240 I slot print_timing: id  2 | task 586 | n_decoded =    133, tg =   0.89 t/s, tg_3s =   0.90 t/s
124.18.087.863 I slot print_timing: id  2 | task 586 | n_decoded =    136, tg =   0.89 t/s, tg_3s =   0.91 t/s
124.21.515.844 I slot print_timing: id  2 | task 586 | n_decoded =    139, tg =   0.89 t/s, tg_3s =   0.88 t/s
124.25.095.194 I slot print_timing: id  2 | task 586 | n_decoded =    142, tg =   0.89 t/s, tg_3s =   0.84 t/s
124.28.726.079 I slot print_timing: id  2 | task 586 | n_decoded =    145, tg =   0.89 t/s, tg_3s =   0.83 t/s
124.32.046.303 I slot print_timing: id  2 | task 586 | n_decoded =    148, tg =   0.89 t/s, tg_3s =   0.90 t/s
124.35.375.246 I slot print_timing: id  2 | task 586 | n_decoded =    151, tg =   0.89 t/s, tg_3s =   0.90 t/s
124.38.683.299 I slot print_timing: id  2 | task 586 | n_decoded =    154, tg =   0.89 t/s, tg_3s =   0.91 t/s
124.42.106.335 I slot print_timing: id  2 | task 586 | n_decoded =    157, tg =   0.89 t/s, tg_3s =   0.88 t/s
124.45.459.076 I slot print_timing: id  2 | task 586 | n_decoded =    160, tg =   0.89 t/s, tg_3s =   0.89 t/s
124.48.816.930 I slot print_timing: id  2 | task 586 | n_decoded =    163, tg =   0.89 t/s, tg_3s =   0.89 t/s
124.52.165.195 I slot print_timing: id  2 | task 586 | n_decoded =    166, tg =   0.89 t/s, tg_3s =   0.90 t/s
124.54.515.255 I slot print_timing: id  2 | task 586 | prompt eval time = 2619982.92 ms / 27700 tokens (   94.58 ms per token,    10.57 tokens per second)
124.54.515.260 I slot print_timing: id  2 | task 586 |        eval time =  188673.80 ms /   168 tokens ( 1123.06 ms per token,     0.89 tokens per second)
124.54.515.261 I slot print_timing: id  2 | task 586 |       total time = 2808656.71 ms / 27868 tokens
124.54.515.262 I slot print_timing: id  2 | task 586 |    graphs reused =        708
124.54.515.737 I slot      release: id  2 | task 586 | stop processing: n_tokens = 27867, truncated = 0
125.30.819.442 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 555997018313
125.30.819.512 I slot launch_slot_: id  1 | task 769 | processing task, is_child = 0
125.32.373.523 W srv        update:  - cache size limit reached, removing oldest entry (size = 5197.256 MiB)
125.36.380.152 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =     22, progress = 0.00, t =   3.99 s / 5.51 tokens per second
127.50.890.172 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =   2070, progress = 0.07, t = 138.50 s / 14.95 tokens per second
130.14.394.150 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =   4118, progress = 0.15, t = 282.00 s / 14.60 tokens per second
132.48.177.176 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =   6166, progress = 0.22, t = 435.79 s / 14.15 tokens per second
135.33.246.159 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =   8214, progress = 0.30, t = 600.86 s / 13.67 tokens per second
138.29.935.161 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  10262, progress = 0.37, t = 777.55 s / 13.20 tokens per second
141.38.599.141 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  12310, progress = 0.45, t = 966.21 s / 12.74 tokens per second
144.58.999.134 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  14358, progress = 0.52, t = 1166.61 s / 12.31 tokens per second
147.43.537.196 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  16406, progress = 0.59, t = 1331.15 s / 12.32 tokens per second
150.29.888.046 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  18454, progress = 0.67, t = 1497.50 s / 12.32 tokens per second
153.25.869.884 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  20502, progress = 0.74, t = 1673.48 s / 12.25 tokens per second
156.31.563.527 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  22550, progress = 0.82, t = 1859.17 s / 12.13 tokens per second
159.46.690.060 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  24598, progress = 0.89, t = 2054.30 s / 11.97 tokens per second
163.11.599.225 I slot print_timing: id  1 | task 769 | prompt processing, n_tokens =  26646, progress = 0.96, t = 2259.21 s / 11.79 tokens per second
165.59.299.175 I slot print_timing: id  1 | task 769 | n_decoded =    100, tg =   1.55 t/s, tg_3s =   1.55 t/s
166.02.561.624 I slot print_timing: id  1 | task 769 | n_decoded =    105, tg =   1.55 t/s, tg_3s =   1.53 t/s
166.05.835.704 I slot print_timing: id  1 | task 769 | n_decoded =    110, tg =   1.55 t/s, tg_3s =   1.53 t/s
166.09.102.720 I slot print_timing: id  1 | task 769 | n_decoded =    115, tg =   1.55 t/s, tg_3s =   1.53 t/s
166.12.385.556 I slot print_timing: id  1 | task 769 | n_decoded =    120, tg =   1.55 t/s, tg_3s =   1.52 t/s
166.15.657.860 I slot print_timing: id  1 | task 769 | n_decoded =    125, tg =   1.54 t/s, tg_3s =   1.53 t/s
166.18.900.736 I slot print_timing: id  1 | task 769 | n_decoded =    130, tg =   1.54 t/s, tg_3s =   1.54 t/s
166.22.129.407 I slot print_timing: id  1 | task 769 | n_decoded =    135, tg =   1.54 t/s, tg_3s =   1.55 t/s
166.25.360.288 I slot print_timing: id  1 | task 769 | n_decoded =    140, tg =   1.54 t/s, tg_3s =   1.55 t/s
166.28.601.410 I slot print_timing: id  1 | task 769 | n_decoded =    145, tg =   1.54 t/s, tg_3s =   1.54 t/s
166.31.832.806 I slot print_timing: id  1 | task 769 | n_decoded =    150, tg =   1.54 t/s, tg_3s =   1.55 t/s
166.35.081.502 I slot print_timing: id  1 | task 769 | n_decoded =    155, tg =   1.54 t/s, tg_3s =   1.54 t/s
166.38.368.464 I slot print_timing: id  1 | task 769 | n_decoded =    160, tg =   1.54 t/s, tg_3s =   1.52 t/s
166.41.671.749 I slot print_timing: id  1 | task 769 | n_decoded =    165, tg =   1.54 t/s, tg_3s =   1.51 t/s
166.44.936.715 I slot print_timing: id  1 | task 769 | n_decoded =    170, tg =   1.54 t/s, tg_3s =   1.53 t/s
166.48.212.704 I slot print_timing: id  1 | task 769 | n_decoded =    175, tg =   1.54 t/s, tg_3s =   1.53 t/s
166.51.462.254 I slot print_timing: id  1 | task 769 | n_decoded =    180, tg =   1.54 t/s, tg_3s =   1.54 t/s
166.54.706.857 I slot print_timing: id  1 | task 769 | n_decoded =    185, tg =   1.54 t/s, tg_3s =   1.54 t/s
166.57.955.437 I slot print_timing: id  1 | task 769 | n_decoded =    190, tg =   1.54 t/s, tg_3s =   1.54 t/s
167.01.217.014 I slot print_timing: id  1 | task 769 | n_decoded =    195, tg =   1.54 t/s, tg_3s =   1.53 t/s
167.04.447.821 I slot print_timing: id  1 | task 769 | n_decoded =    200, tg =   1.54 t/s, tg_3s =   1.55 t/s
167.07.700.910 I slot print_timing: id  1 | task 769 | n_decoded =    205, tg =   1.54 t/s, tg_3s =   1.54 t/s
167.10.951.077 I slot print_timing: id  1 | task 769 | n_decoded =    210, tg =   1.54 t/s, tg_3s =   1.54 t/s
167.14.207.577 I slot print_timing: id  1 | task 769 | n_decoded =    215, tg =   1.54 t/s, tg_3s =   1.54 t/s
167.17.464.627 I slot print_timing: id  1 | task 769 | n_decoded =    220, tg =   1.54 t/s, tg_3s =   1.54 t/s
167.20.717.925 I slot print_timing: id  1 | task 769 | n_decoded =    225, tg =   1.54 t/s, tg_3s =   1.54 t/s
167.23.978.628 I slot print_timing: id  1 | task 769 | n_decoded =    230, tg =   1.54 t/s, tg_3s =   1.53 t/s
167.27.256.267 I slot print_timing: id  1 | task 769 | n_decoded =    235, tg =   1.54 t/s, tg_3s =   1.53 t/s
167.27.909.408 I slot print_timing: id  1 | task 769 | prompt eval time = 2362331.16 ms / 27626 tokens (   85.51 ms per token,    11.69 tokens per second)
167.27.909.417 I slot print_timing: id  1 | task 769 |        eval time =  153188.74 ms /   236 tokens (  649.10 ms per token,     1.54 tokens per second)
167.27.909.417 I slot print_timing: id  1 | task 769 |       total time = 2515519.90 ms / 27862 tokens
167.27.909.419 I slot print_timing: id  1 | task 769 |    graphs reused =        941
167.27.909.864 I slot      release: id  1 | task 769 | stop processing: n_tokens = 27861, truncated = 0
167.30.506.318 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 558189880449
167.30.506.376 I slot launch_slot_: id  0 | task 1020 | processing task, is_child = 0
167.31.551.076 W srv        update:  - cache size limit reached, removing oldest entry (size = 5225.383 MiB)
169.07.154.539 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =   2070, progress = 0.08, t =  95.59 s / 21.65 tokens per second
170.50.761.135 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =   4118, progress = 0.15, t = 199.20 s / 20.67 tokens per second
172.41.612.019 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =   6166, progress = 0.22, t = 310.05 s / 19.89 tokens per second
174.40.701.771 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =   8214, progress = 0.30, t = 429.14 s / 19.14 tokens per second
176.49.934.161 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  10262, progress = 0.37, t = 558.37 s / 18.38 tokens per second
179.07.070.497 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  12310, progress = 0.45, t = 695.51 s / 17.70 tokens per second
181.33.624.072 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  14358, progress = 0.52, t = 842.06 s / 17.05 tokens per second
184.09.408.167 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  16406, progress = 0.60, t = 997.84 s / 16.44 tokens per second
186.54.786.158 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  18454, progress = 0.67, t = 1163.22 s / 15.86 tokens per second
189.49.835.154 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  20502, progress = 0.74, t = 1338.27 s / 15.32 tokens per second
192.54.831.940 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  22550, progress = 0.82, t = 1523.27 s / 14.80 tokens per second
196.10.014.169 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  24598, progress = 0.89, t = 1718.45 s / 14.31 tokens per second
199.34.741.406 I slot print_timing: id  0 | task 1020 | prompt processing, n_tokens =  26646, progress = 0.97, t = 1923.18 s / 13.86 tokens per second
202.13.292.987 I slot print_timing: id  0 | task 1020 | n_decoded =    100, tg =   1.55 t/s, tg_3s =   1.55 t/s
202.16.534.220 I slot print_timing: id  0 | task 1020 | n_decoded =    105, tg =   1.55 t/s, tg_3s =   1.54 t/s
202.19.840.978 I slot print_timing: id  0 | task 1020 | n_decoded =    110, tg =   1.55 t/s, tg_3s =   1.51 t/s
202.23.118.439 I slot print_timing: id  0 | task 1020 | n_decoded =    115, tg =   1.55 t/s, tg_3s =   1.53 t/s
202.26.358.912 I slot print_timing: id  0 | task 1020 | n_decoded =    120, tg =   1.55 t/s, tg_3s =   1.54 t/s
202.29.621.712 I slot print_timing: id  0 | task 1020 | n_decoded =    125, tg =   1.55 t/s, tg_3s =   1.53 t/s
202.32.922.791 I slot print_timing: id  0 | task 1020 | n_decoded =    130, tg =   1.55 t/s, tg_3s =   1.51 t/s
202.36.177.534 I slot print_timing: id  0 | task 1020 | n_decoded =    135, tg =   1.55 t/s, tg_3s =   1.54 t/s
202.39.451.372 I slot print_timing: id  0 | task 1020 | n_decoded =    140, tg =   1.54 t/s, tg_3s =   1.53 t/s
202.42.707.890 I slot print_timing: id  0 | task 1020 | n_decoded =    145, tg =   1.54 t/s, tg_3s =   1.54 t/s
202.45.957.123 I slot print_timing: id  0 | task 1020 | n_decoded =    150, tg =   1.54 t/s, tg_3s =   1.54 t/s
202.49.241.169 I slot print_timing: id  0 | task 1020 | n_decoded =    155, tg =   1.54 t/s, tg_3s =   1.52 t/s
