0.00.514.813 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.514.943 I srv          init: The UI is disabled
0.00.514.946 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
15.41.518.568 E common_pull_file: download failed: Failed to read connection (status: -1)
15.41.518.583 W common_download_file_single_online: retrying after 2 seconds...
23.14.608.463 I srv    load_model: loading model 'second-state/llm-compiler-13b-GGUF:Q4_K_M'
23.17.122.181 W llama_context: n_ctx_seq (32768) > n_ctx_train (16384) -- possible training context overflow
23.22.755.153 W srv    load_model: the slot context (32768) exceeds the training context of the model (16384) - capping
23.25.819.532 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
23.25.821.058 I srv  llama_server: model loaded
23.25.821.063 I srv  llama_server: listening on http://127.0.0.1:8001
23.26.641.518 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
24.32.086.006 I slot print_timing: id  3 | task 0 | n_decoded =    256, tg =   4.26 t/s, tg_3s =   4.18 t/s
24.35.195.670 I slot print_timing: id  3 | task 0 | n_decoded =    269, tg =   4.25 t/s, tg_3s =   4.18 t/s
24.38.310.649 I slot print_timing: id  3 | task 0 | n_decoded =    282, tg =   4.25 t/s, tg_3s =   4.17 t/s
24.41.434.332 I slot print_timing: id  3 | task 0 | n_decoded =    295, tg =   4.25 t/s, tg_3s =   4.16 t/s
24.44.555.467 I slot print_timing: id  3 | task 0 | n_decoded =    308, tg =   4.24 t/s, tg_3s =   4.17 t/s
24.47.681.863 I slot print_timing: id  3 | task 0 | n_decoded =    321, tg =   4.24 t/s, tg_3s =   4.16 t/s
24.50.807.389 I slot print_timing: id  3 | task 0 | n_decoded =    334, tg =   4.24 t/s, tg_3s =   4.16 t/s
24.54.022.182 I slot print_timing: id  3 | task 0 | n_decoded =    347, tg =   4.23 t/s, tg_3s =   4.04 t/s
24.57.172.558 I slot print_timing: id  3 | task 0 | n_decoded =    360, tg =   4.23 t/s, tg_3s =   4.13 t/s
25.00.311.447 I slot print_timing: id  3 | task 0 | n_decoded =    373, tg =   4.22 t/s, tg_3s =   4.14 t/s
25.03.455.804 I slot print_timing: id  3 | task 0 | n_decoded =    386, tg =   4.22 t/s, tg_3s =   4.13 t/s
25.06.613.652 I slot print_timing: id  3 | task 0 | n_decoded =    399, tg =   4.22 t/s, tg_3s =   4.12 t/s
25.09.788.615 I slot print_timing: id  3 | task 0 | n_decoded =    412, tg =   4.21 t/s, tg_3s =   4.09 t/s
25.12.945.227 I slot print_timing: id  3 | task 0 | n_decoded =    425, tg =   4.21 t/s, tg_3s =   4.12 t/s
25.16.115.531 I slot print_timing: id  3 | task 0 | n_decoded =    438, tg =   4.21 t/s, tg_3s =   4.10 t/s
25.19.293.362 I slot print_timing: id  3 | task 0 | n_decoded =    451, tg =   4.20 t/s, tg_3s =   4.09 t/s
25.22.473.864 I slot print_timing: id  3 | task 0 | n_decoded =    464, tg =   4.20 t/s, tg_3s =   4.09 t/s
25.25.668.180 I slot print_timing: id  3 | task 0 | n_decoded =    477, tg =   4.20 t/s, tg_3s =   4.07 t/s
25.28.855.413 I slot print_timing: id  3 | task 0 | n_decoded =    490, tg =   4.19 t/s, tg_3s =   4.08 t/s
25.32.046.364 I slot print_timing: id  3 | task 0 | n_decoded =    503, tg =   4.19 t/s, tg_3s =   4.07 t/s
25.35.236.360 I slot print_timing: id  3 | task 0 | n_decoded =    516, tg =   4.19 t/s, tg_3s =   4.08 t/s
25.38.448.369 I slot print_timing: id  3 | task 0 | n_decoded =    529, tg =   4.18 t/s, tg_3s =   4.05 t/s
25.41.654.817 I slot print_timing: id  3 | task 0 | n_decoded =    542, tg =   4.18 t/s, tg_3s =   4.05 t/s
25.44.865.263 I slot print_timing: id  3 | task 0 | n_decoded =    555, tg =   4.18 t/s, tg_3s =   4.05 t/s
25.48.089.428 I slot print_timing: id  3 | task 0 | n_decoded =    568, tg =   4.17 t/s, tg_3s =   4.03 t/s
25.51.303.919 I slot print_timing: id  3 | task 0 | n_decoded =    581, tg =   4.17 t/s, tg_3s =   4.04 t/s
25.54.546.334 I slot print_timing: id  3 | task 0 | n_decoded =    594, tg =   4.17 t/s, tg_3s =   4.01 t/s
25.57.770.203 I slot print_timing: id  3 | task 0 | n_decoded =    607, tg =   4.16 t/s, tg_3s =   4.03 t/s
26.00.998.648 I slot print_timing: id  3 | task 0 | n_decoded =    620, tg =   4.16 t/s, tg_3s =   4.03 t/s
26.04.229.402 I slot print_timing: id  3 | task 0 | n_decoded =    633, tg =   4.16 t/s, tg_3s =   4.02 t/s
26.07.478.722 I slot print_timing: id  3 | task 0 | n_decoded =    646, tg =   4.15 t/s, tg_3s =   4.00 t/s
26.10.481.673 I slot print_timing: id  3 | task 0 | n_decoded =    658, tg =   4.15 t/s, tg_3s =   4.00 t/s
26.13.721.335 I slot print_timing: id  3 | task 0 | n_decoded =    671, tg =   4.15 t/s, tg_3s =   4.01 t/s
26.16.968.367 I slot print_timing: id  3 | task 0 | n_decoded =    684, tg =   4.15 t/s, tg_3s =   4.00 t/s
26.19.984.828 I slot print_timing: id  3 | task 0 | n_decoded =    696, tg =   4.14 t/s, tg_3s =   3.98 t/s
26.22.995.118 I slot print_timing: id  3 | task 0 | n_decoded =    708, tg =   4.14 t/s, tg_3s =   3.99 t/s
26.26.113.394 I slot print_timing: id  3 | task 0 | n_decoded =    720, tg =   4.13 t/s, tg_3s =   3.85 t/s
26.29.131.924 I slot print_timing: id  3 | task 0 | n_decoded =    732, tg =   4.13 t/s, tg_3s =   3.98 t/s
26.32.151.729 I slot print_timing: id  3 | task 0 | n_decoded =    744, tg =   4.13 t/s, tg_3s =   3.97 t/s
26.35.181.364 I slot print_timing: id  3 | task 0 | n_decoded =    756, tg =   4.13 t/s, tg_3s =   3.96 t/s
26.38.217.120 I slot print_timing: id  3 | task 0 | n_decoded =    768, tg =   4.12 t/s, tg_3s =   3.95 t/s
26.41.252.012 I slot print_timing: id  3 | task 0 | n_decoded =    780, tg =   4.12 t/s, tg_3s =   3.95 t/s
26.44.284.925 I slot print_timing: id  3 | task 0 | n_decoded =    792, tg =   4.12 t/s, tg_3s =   3.96 t/s
26.47.322.692 I slot print_timing: id  3 | task 0 | n_decoded =    804, tg =   4.12 t/s, tg_3s =   3.95 t/s
26.50.424.844 I slot print_timing: id  3 | task 0 | n_decoded =    816, tg =   4.11 t/s, tg_3s =   3.87 t/s
26.53.475.015 I slot print_timing: id  3 | task 0 | n_decoded =    828, tg =   4.11 t/s, tg_3s =   3.93 t/s
26.56.537.202 I slot print_timing: id  3 | task 0 | n_decoded =    840, tg =   4.11 t/s, tg_3s =   3.92 t/s
26.59.597.632 I slot print_timing: id  3 | task 0 | n_decoded =    852, tg =   4.10 t/s, tg_3s =   3.92 t/s
27.02.671.553 I slot print_timing: id  3 | task 0 | n_decoded =    864, tg =   4.10 t/s, tg_3s =   3.90 t/s
27.05.730.037 I slot print_timing: id  3 | task 0 | n_decoded =    876, tg =   4.10 t/s, tg_3s =   3.92 t/s
27.08.935.519 I slot print_timing: id  3 | task 0 | n_decoded =    888, tg =   4.09 t/s, tg_3s =   3.74 t/s
27.11.985.559 I slot print_timing: id  3 | task 0 | n_decoded =    899, tg =   4.09 t/s, tg_3s =   3.61 t/s
27.15.105.228 I slot print_timing: id  3 | task 0 | n_decoded =    910, tg =   4.08 t/s, tg_3s =   3.53 t/s
27.18.107.249 I slot print_timing: id  3 | task 0 | n_decoded =    921, tg =   4.07 t/s, tg_3s =   3.66 t/s
27.21.353.124 I slot print_timing: id  3 | task 0 | n_decoded =    932, tg =   4.06 t/s, tg_3s =   3.39 t/s
27.24.423.190 I slot print_timing: id  3 | task 0 | n_decoded =    943, tg =   4.06 t/s, tg_3s =   3.58 t/s
27.27.447.457 I slot print_timing: id  3 | task 0 | n_decoded =    954, tg =   4.05 t/s, tg_3s =   3.64 t/s
27.30.673.884 I slot print_timing: id  3 | task 0 | n_decoded =    966, tg =   4.05 t/s, tg_3s =   3.72 t/s
27.33.787.437 I slot print_timing: id  3 | task 0 | n_decoded =    978, tg =   4.04 t/s, tg_3s =   3.85 t/s
27.36.891.259 I slot print_timing: id  3 | task 0 | n_decoded =    990, tg =   4.04 t/s, tg_3s =   3.87 t/s
27.40.008.647 I slot print_timing: id  3 | task 0 | n_decoded =   1002, tg =   4.04 t/s, tg_3s =   3.85 t/s
27.43.123.643 I slot print_timing: id  3 | task 0 | n_decoded =   1014, tg =   4.04 t/s, tg_3s =   3.85 t/s
27.46.247.789 I slot print_timing: id  3 | task 0 | n_decoded =   1026, tg =   4.03 t/s, tg_3s =   3.84 t/s
27.49.374.338 I slot print_timing: id  3 | task 0 | n_decoded =   1038, tg =   4.03 t/s, tg_3s =   3.84 t/s
27.52.497.326 I slot print_timing: id  3 | task 0 | n_decoded =   1050, tg =   4.03 t/s, tg_3s =   3.84 t/s
27.55.628.458 I slot print_timing: id  3 | task 0 | n_decoded =   1062, tg =   4.03 t/s, tg_3s =   3.83 t/s
27.58.768.337 I slot print_timing: id  3 | task 0 | n_decoded =   1074, tg =   4.03 t/s, tg_3s =   3.82 t/s
28.01.900.829 I slot print_timing: id  3 | task 0 | n_decoded =   1086, tg =   4.02 t/s, tg_3s =   3.83 t/s
28.05.039.662 I slot print_timing: id  3 | task 0 | n_decoded =   1098, tg =   4.02 t/s, tg_3s =   3.82 t/s
28.08.226.434 I slot print_timing: id  3 | task 0 | n_decoded =   1110, tg =   4.02 t/s, tg_3s =   3.77 t/s
28.11.464.270 I slot print_timing: id  3 | task 0 | n_decoded =   1122, tg =   4.01 t/s, tg_3s =   3.71 t/s
28.14.659.703 I slot print_timing: id  3 | task 0 | n_decoded =   1134, tg =   4.01 t/s, tg_3s =   3.76 t/s
28.17.875.458 I slot print_timing: id  3 | task 0 | n_decoded =   1146, tg =   4.01 t/s, tg_3s =   3.73 t/s
28.20.885.503 I slot print_timing: id  3 | task 0 | n_decoded =   1157, tg =   4.00 t/s, tg_3s =   3.65 t/s
28.24.047.194 I slot print_timing: id  3 | task 0 | n_decoded =   1169, tg =   4.00 t/s, tg_3s =   3.80 t/s
28.27.211.614 I slot print_timing: id  3 | task 0 | n_decoded =   1181, tg =   4.00 t/s, tg_3s =   3.79 t/s
28.30.386.705 I slot print_timing: id  3 | task 0 | n_decoded =   1193, tg =   4.00 t/s, tg_3s =   3.78 t/s
28.33.602.285 I slot print_timing: id  3 | task 0 | n_decoded =   1205, tg =   3.99 t/s, tg_3s =   3.73 t/s
28.36.853.234 I slot print_timing: id  3 | task 0 | n_decoded =   1217, tg =   3.99 t/s, tg_3s =   3.69 t/s
28.40.048.559 I slot print_timing: id  3 | task 0 | n_decoded =   1229, tg =   3.99 t/s, tg_3s =   3.76 t/s
28.43.242.464 I slot print_timing: id  3 | task 0 | n_decoded =   1241, tg =   3.99 t/s, tg_3s =   3.76 t/s
28.46.437.899 I slot print_timing: id  3 | task 0 | n_decoded =   1253, tg =   3.98 t/s, tg_3s =   3.76 t/s
28.49.646.839 I slot print_timing: id  3 | task 0 | n_decoded =   1265, tg =   3.98 t/s, tg_3s =   3.74 t/s
28.52.857.165 I slot print_timing: id  3 | task 0 | n_decoded =   1277, tg =   3.98 t/s, tg_3s =   3.74 t/s
28.56.074.871 I slot print_timing: id  3 | task 0 | n_decoded =   1289, tg =   3.98 t/s, tg_3s =   3.73 t/s
28.59.299.168 I slot print_timing: id  3 | task 0 | n_decoded =   1301, tg =   3.97 t/s, tg_3s =   3.72 t/s
29.02.517.202 I slot print_timing: id  3 | task 0 | n_decoded =   1313, tg =   3.97 t/s, tg_3s =   3.73 t/s
29.05.553.637 I slot print_timing: id  3 | task 0 | n_decoded =   1324, tg =   3.97 t/s, tg_3s =   3.62 t/s
29.08.807.812 I slot print_timing: id  3 | task 0 | n_decoded =   1336, tg =   3.97 t/s, tg_3s =   3.69 t/s
29.12.036.366 I slot print_timing: id  3 | task 0 | n_decoded =   1348, tg =   3.96 t/s, tg_3s =   3.72 t/s
29.15.273.508 I slot print_timing: id  3 | task 0 | n_decoded =   1360, tg =   3.96 t/s, tg_3s =   3.71 t/s
29.18.527.569 I slot print_timing: id  3 | task 0 | n_decoded =   1372, tg =   3.96 t/s, tg_3s =   3.69 t/s
29.21.528.878 I slot print_timing: id  3 | task 0 | n_decoded =   1383, tg =   3.96 t/s, tg_3s =   3.67 t/s
29.24.766.555 I slot print_timing: id  3 | task 0 | n_decoded =   1395, tg =   3.95 t/s, tg_3s =   3.71 t/s
29.27.998.745 I slot print_timing: id  3 | task 0 | n_decoded =   1407, tg =   3.95 t/s, tg_3s =   3.71 t/s
29.31.231.546 I slot print_timing: id  3 | task 0 | n_decoded =   1419, tg =   3.95 t/s, tg_3s =   3.71 t/s
29.34.317.456 I slot print_timing: id  3 | task 0 | n_decoded =   1430, tg =   3.95 t/s, tg_3s =   3.56 t/s
29.37.563.198 I slot print_timing: id  3 | task 0 | n_decoded =   1442, tg =   3.94 t/s, tg_3s =   3.70 t/s
29.40.823.123 I slot print_timing: id  3 | task 0 | n_decoded =   1454, tg =   3.94 t/s, tg_3s =   3.68 t/s
29.43.823.551 I slot print_timing: id  3 | task 0 | n_decoded =   1465, tg =   3.94 t/s, tg_3s =   3.67 t/s
29.46.829.584 I slot print_timing: id  3 | task 0 | n_decoded =   1476, tg =   3.94 t/s, tg_3s =   3.66 t/s
29.49.835.667 I slot print_timing: id  3 | task 0 | n_decoded =   1487, tg =   3.94 t/s, tg_3s =   3.66 t/s
29.52.841.753 I slot print_timing: id  3 | task 0 | n_decoded =   1498, tg =   3.93 t/s, tg_3s =   3.66 t/s
29.55.858.787 I slot print_timing: id  3 | task 0 | n_decoded =   1509, tg =   3.93 t/s, tg_3s =   3.65 t/s
29.58.868.033 I slot print_timing: id  3 | task 0 | n_decoded =   1520, tg =   3.93 t/s, tg_3s =   3.66 t/s
30.01.892.095 I slot print_timing: id  3 | task 0 | n_decoded =   1531, tg =   3.93 t/s, tg_3s =   3.64 t/s
30.04.909.277 I slot print_timing: id  3 | task 0 | n_decoded =   1542, tg =   3.92 t/s, tg_3s =   3.65 t/s
30.07.948.630 I slot print_timing: id  3 | task 0 | n_decoded =   1553, tg =   3.92 t/s, tg_3s =   3.62 t/s
30.10.983.456 I slot print_timing: id  3 | task 0 | n_decoded =   1564, tg =   3.92 t/s, tg_3s =   3.62 t/s
30.14.005.670 I slot print_timing: id  3 | task 0 | n_decoded =   1575, tg =   3.92 t/s, tg_3s =   3.64 t/s
30.17.029.786 I slot print_timing: id  3 | task 0 | n_decoded =   1586, tg =   3.92 t/s, tg_3s =   3.64 t/s
30.20.066.294 I slot print_timing: id  3 | task 0 | n_decoded =   1597, tg =   3.91 t/s, tg_3s =   3.62 t/s
30.23.092.893 I slot print_timing: id  3 | task 0 | n_decoded =   1608, tg =   3.91 t/s, tg_3s =   3.63 t/s
30.26.137.089 I slot print_timing: id  3 | task 0 | n_decoded =   1619, tg =   3.91 t/s, tg_3s =   3.61 t/s
30.29.170.806 I slot print_timing: id  3 | task 0 | n_decoded =   1630, tg =   3.91 t/s, tg_3s =   3.63 t/s
30.32.211.104 I slot print_timing: id  3 | task 0 | n_decoded =   1641, tg =   3.90 t/s, tg_3s =   3.62 t/s
30.35.249.735 I slot print_timing: id  3 | task 0 | n_decoded =   1652, tg =   3.90 t/s, tg_3s =   3.62 t/s
30.38.290.807 I slot print_timing: id  3 | task 0 | n_decoded =   1663, tg =   3.90 t/s, tg_3s =   3.62 t/s
30.41.338.664 I slot print_timing: id  3 | task 0 | n_decoded =   1674, tg =   3.90 t/s, tg_3s =   3.61 t/s
30.44.383.058 I slot print_timing: id  3 | task 0 | n_decoded =   1685, tg =   3.90 t/s, tg_3s =   3.61 t/s
30.47.434.539 I slot print_timing: id  3 | task 0 | n_decoded =   1696, tg =   3.89 t/s, tg_3s =   3.60 t/s
30.50.490.158 I slot print_timing: id  3 | task 0 | n_decoded =   1707, tg =   3.89 t/s, tg_3s =   3.60 t/s
30.53.571.913 I slot print_timing: id  3 | task 0 | n_decoded =   1718, tg =   3.89 t/s, tg_3s =   3.57 t/s
30.56.654.369 I slot print_timing: id  3 | task 0 | n_decoded =   1729, tg =   3.89 t/s, tg_3s =   3.57 t/s
30.59.737.232 I slot print_timing: id  3 | task 0 | n_decoded =   1740, tg =   3.89 t/s, tg_3s =   3.57 t/s
31.02.822.060 I slot print_timing: id  3 | task 0 | n_decoded =   1751, tg =   3.88 t/s, tg_3s =   3.57 t/s
31.05.912.851 I slot print_timing: id  3 | task 0 | n_decoded =   1762, tg =   3.88 t/s, tg_3s =   3.56 t/s
31.09.030.548 I slot print_timing: id  3 | task 0 | n_decoded =   1773, tg =   3.88 t/s, tg_3s =   3.53 t/s
31.12.127.020 I slot print_timing: id  3 | task 0 | n_decoded =   1784, tg =   3.88 t/s, tg_3s =   3.55 t/s
31.15.223.348 I slot print_timing: id  3 | task 0 | n_decoded =   1795, tg =   3.87 t/s, tg_3s =   3.55 t/s
31.18.322.037 I slot print_timing: id  3 | task 0 | n_decoded =   1806, tg =   3.87 t/s, tg_3s =   3.55 t/s
31.21.429.371 I slot print_timing: id  3 | task 0 | n_decoded =   1817, tg =   3.87 t/s, tg_3s =   3.54 t/s
31.24.538.181 I slot print_timing: id  3 | task 0 | n_decoded =   1828, tg =   3.87 t/s, tg_3s =   3.54 t/s
31.27.650.779 I slot print_timing: id  3 | task 0 | n_decoded =   1839, tg =   3.87 t/s, tg_3s =   3.53 t/s
31.30.892.341 I slot print_timing: id  3 | task 0 | n_decoded =   1850, tg =   3.86 t/s, tg_3s =   3.39 t/s
31.34.012.713 I slot print_timing: id  3 | task 0 | n_decoded =   1861, tg =   3.86 t/s, tg_3s =   3.53 t/s
31.37.138.087 I slot print_timing: id  3 | task 0 | n_decoded =   1872, tg =   3.86 t/s, tg_3s =   3.52 t/s
31.40.276.499 I slot print_timing: id  3 | task 0 | n_decoded =   1883, tg =   3.86 t/s, tg_3s =   3.50 t/s
31.43.401.428 I slot print_timing: id  3 | task 0 | n_decoded =   1894, tg =   3.85 t/s, tg_3s =   3.52 t/s
31.46.526.860 I slot print_timing: id  3 | task 0 | n_decoded =   1905, tg =   3.85 t/s, tg_3s =   3.52 t/s
31.49.680.602 I slot print_timing: id  3 | task 0 | n_decoded =   1916, tg =   3.85 t/s, tg_3s =   3.49 t/s
31.52.822.981 I slot print_timing: id  3 | task 0 | n_decoded =   1927, tg =   3.85 t/s, tg_3s =   3.50 t/s
31.55.957.226 I slot print_timing: id  3 | task 0 | n_decoded =   1938, tg =   3.85 t/s, tg_3s =   3.51 t/s
31.59.084.052 I slot print_timing: id  3 | task 0 | n_decoded =   1949, tg =   3.84 t/s, tg_3s =   3.52 t/s
32.02.217.690 I slot print_timing: id  3 | task 0 | n_decoded =   1960, tg =   3.84 t/s, tg_3s =   3.51 t/s
32.05.371.983 I slot print_timing: id  3 | task 0 | n_decoded =   1971, tg =   3.84 t/s, tg_3s =   3.49 t/s
32.08.555.486 I slot print_timing: id  3 | task 0 | n_decoded =   1982, tg =   3.84 t/s, tg_3s =   3.46 t/s
32.11.724.398 I slot print_timing: id  3 | task 0 | n_decoded =   1993, tg =   3.83 t/s, tg_3s =   3.47 t/s
32.14.891.086 I slot print_timing: id  3 | task 0 | n_decoded =   2004, tg =   3.83 t/s, tg_3s =   3.47 t/s
32.18.068.161 I slot print_timing: id  3 | task 0 | n_decoded =   2015, tg =   3.83 t/s, tg_3s =   3.46 t/s
32.21.240.045 I slot print_timing: id  3 | task 0 | n_decoded =   2026, tg =   3.83 t/s, tg_3s =   3.47 t/s
32.24.417.085 I slot print_timing: id  3 | task 0 | n_decoded =   2037, tg =   3.83 t/s, tg_3s =   3.46 t/s
32.27.592.992 I slot print_timing: id  3 | task 0 | n_decoded =   2048, tg =   3.82 t/s, tg_3s =   3.46 t/s
32.30.770.261 I slot print_timing: id  3 | task 0 | n_decoded =   2059, tg =   3.82 t/s, tg_3s =   3.46 t/s
32.33.948.858 I slot print_timing: id  3 | task 0 | n_decoded =   2070, tg =   3.82 t/s, tg_3s =   3.46 t/s
32.37.130.040 I slot print_timing: id  3 | task 0 | n_decoded =   2081, tg =   3.82 t/s, tg_3s =   3.46 t/s
32.40.320.079 I slot print_timing: id  3 | task 0 | n_decoded =   2092, tg =   3.82 t/s, tg_3s =   3.45 t/s
32.43.502.241 I slot print_timing: id  3 | task 0 | n_decoded =   2103, tg =   3.81 t/s, tg_3s =   3.46 t/s
32.46.691.044 I slot print_timing: id  3 | task 0 | n_decoded =   2114, tg =   3.81 t/s, tg_3s =   3.45 t/s
32.49.885.824 I slot print_timing: id  3 | task 0 | n_decoded =   2125, tg =   3.81 t/s, tg_3s =   3.44 t/s
32.53.080.926 I slot print_timing: id  3 | task 0 | n_decoded =   2136, tg =   3.81 t/s, tg_3s =   3.44 t/s
32.56.278.647 I slot print_timing: id  3 | task 0 | n_decoded =   2147, tg =   3.80 t/s, tg_3s =   3.44 t/s
32.59.470.642 I slot print_timing: id  3 | task 0 | n_decoded =   2158, tg =   3.80 t/s, tg_3s =   3.45 t/s
33.02.667.713 I slot print_timing: id  3 | task 0 | n_decoded =   2169, tg =   3.80 t/s, tg_3s =   3.44 t/s
33.05.865.664 I slot print_timing: id  3 | task 0 | n_decoded =   2180, tg =   3.80 t/s, tg_3s =   3.44 t/s
33.09.092.246 I slot print_timing: id  3 | task 0 | n_decoded =   2191, tg =   3.80 t/s, tg_3s =   3.41 t/s
33.12.300.467 I slot print_timing: id  3 | task 0 | n_decoded =   2202, tg =   3.79 t/s, tg_3s =   3.43 t/s
33.15.511.044 I slot print_timing: id  3 | task 0 | n_decoded =   2213, tg =   3.79 t/s, tg_3s =   3.43 t/s
33.18.745.471 I slot print_timing: id  3 | task 0 | n_decoded =   2224, tg =   3.79 t/s, tg_3s =   3.40 t/s
33.21.989.125 I slot print_timing: id  3 | task 0 | n_decoded =   2235, tg =   3.79 t/s, tg_3s =   3.39 t/s
33.25.242.513 I slot print_timing: id  3 | task 0 | n_decoded =   2246, tg =   3.79 t/s, tg_3s =   3.38 t/s
33.28.491.136 I slot print_timing: id  3 | task 0 | n_decoded =   2257, tg =   3.78 t/s, tg_3s =   3.39 t/s
33.31.743.130 I slot print_timing: id  3 | task 0 | n_decoded =   2268, tg =   3.78 t/s, tg_3s =   3.38 t/s
33.34.997.643 I slot print_timing: id  3 | task 0 | n_decoded =   2279, tg =   3.78 t/s, tg_3s =   3.38 t/s
33.38.250.105 I slot print_timing: id  3 | task 0 | n_decoded =   2290, tg =   3.78 t/s, tg_3s =   3.38 t/s
33.41.514.814 I slot print_timing: id  3 | task 0 | n_decoded =   2301, tg =   3.77 t/s, tg_3s =   3.37 t/s
33.44.773.338 I slot print_timing: id  3 | task 0 | n_decoded =   2312, tg =   3.77 t/s, tg_3s =   3.38 t/s
33.48.037.262 I slot print_timing: id  3 | task 0 | n_decoded =   2323, tg =   3.77 t/s, tg_3s =   3.37 t/s
33.51.302.525 I slot print_timing: id  3 | task 0 | n_decoded =   2334, tg =   3.77 t/s, tg_3s =   3.37 t/s
33.54.573.488 I slot print_timing: id  3 | task 0 | n_decoded =   2345, tg =   3.77 t/s, tg_3s =   3.36 t/s
33.57.841.209 I slot print_timing: id  3 | task 0 | n_decoded =   2356, tg =   3.76 t/s, tg_3s =   3.37 t/s
34.01.112.567 I slot print_timing: id  3 | task 0 | n_decoded =   2367, tg =   3.76 t/s, tg_3s =   3.36 t/s
34.04.380.913 I slot print_timing: id  3 | task 0 | n_decoded =   2378, tg =   3.76 t/s, tg_3s =   3.37 t/s
34.07.674.717 I slot print_timing: id  3 | task 0 | n_decoded =   2389, tg =   3.76 t/s, tg_3s =   3.34 t/s
34.10.966.557 I slot print_timing: id  3 | task 0 | n_decoded =   2400, tg =   3.76 t/s, tg_3s =   3.34 t/s
34.14.237.405 I slot print_timing: id  3 | task 0 | n_decoded =   2411, tg =   3.75 t/s, tg_3s =   3.36 t/s
34.17.516.775 I slot print_timing: id  3 | task 0 | n_decoded =   2422, tg =   3.75 t/s, tg_3s =   3.35 t/s
34.20.802.686 I slot print_timing: id  3 | task 0 | n_decoded =   2433, tg =   3.75 t/s, tg_3s =   3.35 t/s
34.24.087.852 I slot print_timing: id  3 | task 0 | n_decoded =   2444, tg =   3.75 t/s, tg_3s =   3.35 t/s
34.27.089.949 I slot print_timing: id  3 | task 0 | n_decoded =   2454, tg =   3.75 t/s, tg_3s =   3.33 t/s
34.30.381.260 I slot print_timing: id  3 | task 0 | n_decoded =   2465, tg =   3.74 t/s, tg_3s =   3.34 t/s
34.33.677.281 I slot print_timing: id  3 | task 0 | n_decoded =   2476, tg =   3.74 t/s, tg_3s =   3.34 t/s
34.36.695.276 I slot print_timing: id  3 | task 0 | n_decoded =   2486, tg =   3.74 t/s, tg_3s =   3.31 t/s
34.39.722.368 I slot print_timing: id  3 | task 0 | n_decoded =   2496, tg =   3.74 t/s, tg_3s =   3.30 t/s
34.42.753.006 I slot print_timing: id  3 | task 0 | n_decoded =   2506, tg =   3.74 t/s, tg_3s =   3.30 t/s
