0.00.393.899 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.394.005 I srv          init: The UI is disabled
0.00.394.007 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.395.483 I srv    load_model: loading model 'second-state/llm-compiler-13b-ftd-GGUF:Q4_K_M'
0.02.888.772 W llama_context: n_ctx_seq (32768) > n_ctx_train (16384) -- possible training context overflow
0.08.696.495 W srv    load_model: the slot context (32768) exceeds the training context of the model (16384) - capping
0.11.761.806 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.11.763.358 I srv  llama_server: model loaded
0.11.763.364 I srv  llama_server: listening on http://127.0.0.1:8001
0.12.002.538 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
4.18.450.228 I slot print_timing: id  3 | task 0 | n_decoded =    984, tg =   4.08 t/s, tg_3s =   3.87 t/s
4.21.548.496 I slot print_timing: id  3 | task 0 | n_decoded =    996, tg =   4.08 t/s, tg_3s =   3.87 t/s
4.24.660.243 I slot print_timing: id  3 | task 0 | n_decoded =   1008, tg =   4.08 t/s, tg_3s =   3.86 t/s
4.27.764.964 I slot print_timing: id  3 | task 0 | n_decoded =   1020, tg =   4.07 t/s, tg_3s =   3.87 t/s
4.30.882.175 I slot print_timing: id  3 | task 0 | n_decoded =   1032, tg =   4.07 t/s, tg_3s =   3.85 t/s
4.33.993.381 I slot print_timing: id  3 | task 0 | n_decoded =   1044, tg =   4.07 t/s, tg_3s =   3.86 t/s
4.37.107.994 I slot print_timing: id  3 | task 0 | n_decoded =   1056, tg =   4.07 t/s, tg_3s =   3.85 t/s
4.40.229.328 I slot print_timing: id  3 | task 0 | n_decoded =   1068, tg =   4.06 t/s, tg_3s =   3.84 t/s
4.43.350.531 I slot print_timing: id  3 | task 0 | n_decoded =   1080, tg =   4.06 t/s, tg_3s =   3.84 t/s
4.46.484.642 I slot print_timing: id  3 | task 0 | n_decoded =   1092, tg =   4.06 t/s, tg_3s =   3.83 t/s
4.49.612.779 I slot print_timing: id  3 | task 0 | n_decoded =   1104, tg =   4.05 t/s, tg_3s =   3.84 t/s
4.52.753.098 I slot print_timing: id  3 | task 0 | n_decoded =   1116, tg =   4.05 t/s, tg_3s =   3.82 t/s
4.55.886.412 I slot print_timing: id  3 | task 0 | n_decoded =   1128, tg =   4.05 t/s, tg_3s =   3.83 t/s
4.59.028.379 I slot print_timing: id  3 | task 0 | n_decoded =   1140, tg =   4.05 t/s, tg_3s =   3.82 t/s
5.02.182.060 I slot print_timing: id  3 | task 0 | n_decoded =   1152, tg =   4.04 t/s, tg_3s =   3.81 t/s
5.05.326.641 I slot print_timing: id  3 | task 0 | n_decoded =   1164, tg =   4.04 t/s, tg_3s =   3.82 t/s
5.08.471.928 I slot print_timing: id  3 | task 0 | n_decoded =   1176, tg =   4.04 t/s, tg_3s =   3.82 t/s
5.11.624.098 I slot print_timing: id  3 | task 0 | n_decoded =   1188, tg =   4.04 t/s, tg_3s =   3.81 t/s
5.14.795.587 I slot print_timing: id  3 | task 0 | n_decoded =   1200, tg =   4.03 t/s, tg_3s =   3.78 t/s
5.17.972.204 I slot print_timing: id  3 | task 0 | n_decoded =   1212, tg =   4.03 t/s, tg_3s =   3.78 t/s
5.21.161.000 I slot print_timing: id  3 | task 0 | n_decoded =   1224, tg =   4.03 t/s, tg_3s =   3.76 t/s
5.24.351.826 I slot print_timing: id  3 | task 0 | n_decoded =   1236, tg =   4.03 t/s, tg_3s =   3.76 t/s
5.27.544.446 I slot print_timing: id  3 | task 0 | n_decoded =   1248, tg =   4.02 t/s, tg_3s =   3.76 t/s
5.30.749.710 I slot print_timing: id  3 | task 0 | n_decoded =   1260, tg =   4.02 t/s, tg_3s =   3.74 t/s
5.33.946.056 I slot print_timing: id  3 | task 0 | n_decoded =   1272, tg =   4.02 t/s, tg_3s =   3.75 t/s
5.37.146.859 I slot print_timing: id  3 | task 0 | n_decoded =   1284, tg =   4.01 t/s, tg_3s =   3.75 t/s
5.40.355.279 I slot print_timing: id  3 | task 0 | n_decoded =   1296, tg =   4.01 t/s, tg_3s =   3.74 t/s
5.43.564.472 I slot print_timing: id  3 | task 0 | n_decoded =   1308, tg =   4.01 t/s, tg_3s =   3.74 t/s
5.46.779.383 I slot print_timing: id  3 | task 0 | n_decoded =   1320, tg =   4.01 t/s, tg_3s =   3.73 t/s
5.49.986.594 I slot print_timing: id  3 | task 0 | n_decoded =   1332, tg =   4.00 t/s, tg_3s =   3.74 t/s
5.53.198.275 I slot print_timing: id  3 | task 0 | n_decoded =   1344, tg =   4.00 t/s, tg_3s =   3.74 t/s
5.56.413.433 I slot print_timing: id  3 | task 0 | n_decoded =   1356, tg =   4.00 t/s, tg_3s =   3.73 t/s
5.59.636.264 I slot print_timing: id  3 | task 0 | n_decoded =   1368, tg =   4.00 t/s, tg_3s =   3.72 t/s
6.02.866.354 I slot print_timing: id  3 | task 0 | n_decoded =   1380, tg =   3.99 t/s, tg_3s =   3.72 t/s
6.06.093.773 I slot print_timing: id  3 | task 0 | n_decoded =   1392, tg =   3.99 t/s, tg_3s =   3.72 t/s
6.09.316.052 I slot print_timing: id  3 | task 0 | n_decoded =   1404, tg =   3.99 t/s, tg_3s =   3.72 t/s
6.12.544.643 I slot print_timing: id  3 | task 0 | n_decoded =   1416, tg =   3.99 t/s, tg_3s =   3.72 t/s
6.15.784.311 I slot print_timing: id  3 | task 0 | n_decoded =   1428, tg =   3.98 t/s, tg_3s =   3.70 t/s
6.19.019.450 I slot print_timing: id  3 | task 0 | n_decoded =   1440, tg =   3.98 t/s, tg_3s =   3.71 t/s
6.22.265.765 I slot print_timing: id  3 | task 0 | n_decoded =   1452, tg =   3.98 t/s, tg_3s =   3.70 t/s
6.25.532.745 I slot print_timing: id  3 | task 0 | n_decoded =   1464, tg =   3.98 t/s, tg_3s =   3.67 t/s
6.28.534.239 I slot print_timing: id  3 | task 0 | n_decoded =   1475, tg =   3.97 t/s, tg_3s =   3.66 t/s
6.31.547.198 I slot print_timing: id  3 | task 0 | n_decoded =   1486, tg =   3.97 t/s, tg_3s =   3.65 t/s
6.34.549.852 I slot print_timing: id  3 | task 0 | n_decoded =   1497, tg =   3.97 t/s, tg_3s =   3.66 t/s
6.37.553.809 I slot print_timing: id  3 | task 0 | n_decoded =   1508, tg =   3.97 t/s, tg_3s =   3.66 t/s
6.40.569.159 I slot print_timing: id  3 | task 0 | n_decoded =   1519, tg =   3.96 t/s, tg_3s =   3.65 t/s
6.43.577.406 I slot print_timing: id  3 | task 0 | n_decoded =   1530, tg =   3.96 t/s, tg_3s =   3.66 t/s
6.46.603.400 I slot print_timing: id  3 | task 0 | n_decoded =   1541, tg =   3.96 t/s, tg_3s =   3.64 t/s
6.49.621.337 I slot print_timing: id  3 | task 0 | n_decoded =   1552, tg =   3.96 t/s, tg_3s =   3.64 t/s
6.52.645.030 I slot print_timing: id  3 | task 0 | n_decoded =   1563, tg =   3.95 t/s, tg_3s =   3.64 t/s
6.55.666.181 I slot print_timing: id  3 | task 0 | n_decoded =   1574, tg =   3.95 t/s, tg_3s =   3.64 t/s
6.58.691.210 I slot print_timing: id  3 | task 0 | n_decoded =   1585, tg =   3.95 t/s, tg_3s =   3.64 t/s
7.01.727.486 I slot print_timing: id  3 | task 0 | n_decoded =   1596, tg =   3.95 t/s, tg_3s =   3.62 t/s
7.04.757.875 I slot print_timing: id  3 | task 0 | n_decoded =   1607, tg =   3.94 t/s, tg_3s =   3.63 t/s
7.07.787.645 I slot print_timing: id  3 | task 0 | n_decoded =   1618, tg =   3.94 t/s, tg_3s =   3.63 t/s
7.10.817.121 I slot print_timing: id  3 | task 0 | n_decoded =   1629, tg =   3.94 t/s, tg_3s =   3.63 t/s
7.13.852.406 I slot print_timing: id  3 | task 0 | n_decoded =   1640, tg =   3.94 t/s, tg_3s =   3.62 t/s
7.16.896.404 I slot print_timing: id  3 | task 0 | n_decoded =   1651, tg =   3.94 t/s, tg_3s =   3.61 t/s
7.19.930.990 I slot print_timing: id  3 | task 0 | n_decoded =   1662, tg =   3.93 t/s, tg_3s =   3.62 t/s
7.22.974.396 I slot print_timing: id  3 | task 0 | n_decoded =   1673, tg =   3.93 t/s, tg_3s =   3.61 t/s
7.26.014.549 I slot print_timing: id  3 | task 0 | n_decoded =   1684, tg =   3.93 t/s, tg_3s =   3.62 t/s
7.29.063.320 I slot print_timing: id  3 | task 0 | n_decoded =   1695, tg =   3.93 t/s, tg_3s =   3.61 t/s
7.32.133.720 I slot print_timing: id  3 | task 0 | n_decoded =   1706, tg =   3.92 t/s, tg_3s =   3.58 t/s
7.35.210.492 I slot print_timing: id  3 | task 0 | n_decoded =   1717, tg =   3.92 t/s, tg_3s =   3.58 t/s
7.38.300.958 I slot print_timing: id  3 | task 0 | n_decoded =   1728, tg =   3.92 t/s, tg_3s =   3.56 t/s
7.41.386.092 I slot print_timing: id  3 | task 0 | n_decoded =   1739, tg =   3.92 t/s, tg_3s =   3.57 t/s
7.44.475.207 I slot print_timing: id  3 | task 0 | n_decoded =   1750, tg =   3.91 t/s, tg_3s =   3.56 t/s
7.47.567.865 I slot print_timing: id  3 | task 0 | n_decoded =   1761, tg =   3.91 t/s, tg_3s =   3.56 t/s
7.50.660.626 I slot print_timing: id  3 | task 0 | n_decoded =   1772, tg =   3.91 t/s, tg_3s =   3.56 t/s
7.53.753.381 I slot print_timing: id  3 | task 0 | n_decoded =   1783, tg =   3.91 t/s, tg_3s =   3.56 t/s
7.56.853.996 I slot print_timing: id  3 | task 0 | n_decoded =   1794, tg =   3.90 t/s, tg_3s =   3.55 t/s
7.59.960.333 I slot print_timing: id  3 | task 0 | n_decoded =   1805, tg =   3.90 t/s, tg_3s =   3.54 t/s
8.03.063.019 I slot print_timing: id  3 | task 0 | n_decoded =   1816, tg =   3.90 t/s, tg_3s =   3.55 t/s
8.06.167.486 I slot print_timing: id  3 | task 0 | n_decoded =   1827, tg =   3.90 t/s, tg_3s =   3.54 t/s
8.09.273.629 I slot print_timing: id  3 | task 0 | n_decoded =   1838, tg =   3.89 t/s, tg_3s =   3.54 t/s
8.12.379.954 I slot print_timing: id  3 | task 0 | n_decoded =   1849, tg =   3.89 t/s, tg_3s =   3.54 t/s
8.15.493.630 I slot print_timing: id  3 | task 0 | n_decoded =   1860, tg =   3.89 t/s, tg_3s =   3.53 t/s
8.18.607.749 I slot print_timing: id  3 | task 0 | n_decoded =   1871, tg =   3.89 t/s, tg_3s =   3.53 t/s
8.21.724.272 I slot print_timing: id  3 | task 0 | n_decoded =   1882, tg =   3.89 t/s, tg_3s =   3.53 t/s
8.24.908.722 I slot print_timing: id  3 | task 0 | n_decoded =   1893, tg =   3.88 t/s, tg_3s =   3.45 t/s
8.28.027.994 I slot print_timing: id  3 | task 0 | n_decoded =   1904, tg =   3.88 t/s, tg_3s =   3.53 t/s
8.31.164.408 I slot print_timing: id  3 | task 0 | n_decoded =   1915, tg =   3.88 t/s, tg_3s =   3.51 t/s
8.34.283.306 I slot print_timing: id  3 | task 0 | n_decoded =   1926, tg =   3.88 t/s, tg_3s =   3.53 t/s
8.37.409.533 I slot print_timing: id  3 | task 0 | n_decoded =   1937, tg =   3.87 t/s, tg_3s =   3.52 t/s
8.40.531.061 I slot print_timing: id  3 | task 0 | n_decoded =   1948, tg =   3.87 t/s, tg_3s =   3.52 t/s
8.43.661.021 I slot print_timing: id  3 | task 0 | n_decoded =   1959, tg =   3.87 t/s, tg_3s =   3.51 t/s
8.46.821.668 I slot print_timing: id  3 | task 0 | n_decoded =   1970, tg =   3.87 t/s, tg_3s =   3.48 t/s
8.49.970.906 I slot print_timing: id  3 | task 0 | n_decoded =   1981, tg =   3.86 t/s, tg_3s =   3.49 t/s
8.53.127.156 I slot print_timing: id  3 | task 0 | n_decoded =   1992, tg =   3.86 t/s, tg_3s =   3.49 t/s
8.56.304.905 I slot print_timing: id  3 | task 0 | n_decoded =   2003, tg =   3.86 t/s, tg_3s =   3.46 t/s
8.59.474.713 I slot print_timing: id  3 | task 0 | n_decoded =   2014, tg =   3.86 t/s, tg_3s =   3.47 t/s
9.02.649.715 I slot print_timing: id  3 | task 0 | n_decoded =   2025, tg =   3.85 t/s, tg_3s =   3.46 t/s
9.05.816.756 I slot print_timing: id  3 | task 0 | n_decoded =   2036, tg =   3.85 t/s, tg_3s =   3.47 t/s
9.08.998.298 I slot print_timing: id  3 | task 0 | n_decoded =   2047, tg =   3.85 t/s, tg_3s =   3.46 t/s
9.12.175.971 I slot print_timing: id  3 | task 0 | n_decoded =   2058, tg =   3.85 t/s, tg_3s =   3.46 t/s
9.15.358.796 I slot print_timing: id  3 | task 0 | n_decoded =   2069, tg =   3.85 t/s, tg_3s =   3.46 t/s
9.18.540.108 I slot print_timing: id  3 | task 0 | n_decoded =   2080, tg =   3.84 t/s, tg_3s =   3.46 t/s
9.21.730.329 I slot print_timing: id  3 | task 0 | n_decoded =   2091, tg =   3.84 t/s, tg_3s =   3.45 t/s
9.24.922.778 I slot print_timing: id  3 | task 0 | n_decoded =   2102, tg =   3.84 t/s, tg_3s =   3.45 t/s
9.28.108.208 I slot print_timing: id  3 | task 0 | n_decoded =   2113, tg =   3.84 t/s, tg_3s =   3.45 t/s
9.31.312.238 I slot print_timing: id  3 | task 0 | n_decoded =   2124, tg =   3.83 t/s, tg_3s =   3.43 t/s
9.34.500.506 I slot print_timing: id  3 | task 0 | n_decoded =   2135, tg =   3.83 t/s, tg_3s =   3.45 t/s
9.37.686.560 I slot print_timing: id  3 | task 0 | n_decoded =   2146, tg =   3.83 t/s, tg_3s =   3.45 t/s
9.40.882.294 I slot print_timing: id  3 | task 0 | n_decoded =   2157, tg =   3.83 t/s, tg_3s =   3.44 t/s
9.44.075.857 I slot print_timing: id  3 | task 0 | n_decoded =   2168, tg =   3.83 t/s, tg_3s =   3.44 t/s
9.47.286.712 I slot print_timing: id  3 | task 0 | n_decoded =   2179, tg =   3.82 t/s, tg_3s =   3.43 t/s
9.50.491.217 I slot print_timing: id  3 | task 0 | n_decoded =   2190, tg =   3.82 t/s, tg_3s =   3.43 t/s
9.53.697.319 I slot print_timing: id  3 | task 0 | n_decoded =   2201, tg =   3.82 t/s, tg_3s =   3.43 t/s
9.56.903.857 I slot print_timing: id  3 | task 0 | n_decoded =   2212, tg =   3.82 t/s, tg_3s =   3.43 t/s
10.00.134.195 I slot print_timing: id  3 | task 0 | n_decoded =   2223, tg =   3.81 t/s, tg_3s =   3.41 t/s
10.03.380.390 I slot print_timing: id  3 | task 0 | n_decoded =   2234, tg =   3.81 t/s, tg_3s =   3.39 t/s
10.06.625.285 I slot print_timing: id  3 | task 0 | n_decoded =   2245, tg =   3.81 t/s, tg_3s =   3.39 t/s
10.09.869.196 I slot print_timing: id  3 | task 0 | n_decoded =   2256, tg =   3.81 t/s, tg_3s =   3.39 t/s
10.13.114.939 I slot print_timing: id  3 | task 0 | n_decoded =   2267, tg =   3.81 t/s, tg_3s =   3.39 t/s
10.16.380.594 I slot print_timing: id  3 | task 0 | n_decoded =   2278, tg =   3.80 t/s, tg_3s =   3.37 t/s
10.19.635.131 I slot print_timing: id  3 | task 0 | n_decoded =   2289, tg =   3.80 t/s, tg_3s =   3.38 t/s
10.22.898.114 I slot print_timing: id  3 | task 0 | n_decoded =   2300, tg =   3.80 t/s, tg_3s =   3.37 t/s
10.26.161.235 I slot print_timing: id  3 | task 0 | n_decoded =   2311, tg =   3.80 t/s, tg_3s =   3.37 t/s
10.29.426.399 I slot print_timing: id  3 | task 0 | n_decoded =   2322, tg =   3.79 t/s, tg_3s =   3.37 t/s
10.32.706.522 I slot print_timing: id  3 | task 0 | n_decoded =   2333, tg =   3.79 t/s, tg_3s =   3.35 t/s
10.35.971.803 I slot print_timing: id  3 | task 0 | n_decoded =   2344, tg =   3.79 t/s, tg_3s =   3.37 t/s
10.39.237.553 I slot print_timing: id  3 | task 0 | n_decoded =   2355, tg =   3.79 t/s, tg_3s =   3.37 t/s
10.42.511.316 I slot print_timing: id  3 | task 0 | n_decoded =   2366, tg =   3.78 t/s, tg_3s =   3.36 t/s
10.45.789.913 I slot print_timing: id  3 | task 0 | n_decoded =   2377, tg =   3.78 t/s, tg_3s =   3.36 t/s
10.49.068.544 I slot print_timing: id  3 | task 0 | n_decoded =   2388, tg =   3.78 t/s, tg_3s =   3.36 t/s
10.52.352.136 I slot print_timing: id  3 | task 0 | n_decoded =   2399, tg =   3.78 t/s, tg_3s =   3.35 t/s
10.55.631.976 I slot print_timing: id  3 | task 0 | n_decoded =   2410, tg =   3.78 t/s, tg_3s =   3.35 t/s
10.58.919.186 I slot print_timing: id  3 | task 0 | n_decoded =   2421, tg =   3.77 t/s, tg_3s =   3.35 t/s
11.02.215.374 I slot print_timing: id  3 | task 0 | n_decoded =   2432, tg =   3.77 t/s, tg_3s =   3.34 t/s
11.05.497.101 I slot print_timing: id  3 | task 0 | n_decoded =   2443, tg =   3.77 t/s, tg_3s =   3.35 t/s
11.08.783.624 I slot print_timing: id  3 | task 0 | n_decoded =   2454, tg =   3.77 t/s, tg_3s =   3.35 t/s
11.12.077.308 I slot print_timing: id  3 | task 0 | n_decoded =   2465, tg =   3.76 t/s, tg_3s =   3.34 t/s
11.15.078.275 I slot print_timing: id  3 | task 0 | n_decoded =   2475, tg =   3.76 t/s, tg_3s =   3.33 t/s
11.18.097.376 I slot print_timing: id  3 | task 0 | n_decoded =   2485, tg =   3.76 t/s, tg_3s =   3.31 t/s
11.21.115.452 I slot print_timing: id  3 | task 0 | n_decoded =   2495, tg =   3.76 t/s, tg_3s =   3.31 t/s
11.24.137.464 I slot print_timing: id  3 | task 0 | n_decoded =   2505, tg =   3.76 t/s, tg_3s =   3.31 t/s
11.27.158.584 I slot print_timing: id  3 | task 0 | n_decoded =   2515, tg =   3.75 t/s, tg_3s =   3.31 t/s
11.30.189.343 I slot print_timing: id  3 | task 0 | n_decoded =   2525, tg =   3.75 t/s, tg_3s =   3.30 t/s
11.33.219.901 I slot print_timing: id  3 | task 0 | n_decoded =   2535, tg =   3.75 t/s, tg_3s =   3.30 t/s
