0.00.422.943 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.423.069 I srv          init: The UI is disabled
0.00.423.072 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
2.35.785.274 I srv    load_model: loading model 'second-state/llm-compiler-7b-GGUF:Q4_K_M'
2.37.786.809 W llama_context: n_ctx_seq (32768) > n_ctx_train (16384) -- possible training context overflow
2.43.842.761 W srv    load_model: the slot context (32768) exceeds the training context of the model (16384) - capping
2.46.572.373 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
2.46.574.434 I srv  llama_server: model loaded
2.46.574.447 I srv  llama_server: listening on http://127.0.0.1:8001
2.47.114.910 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
5.40.808.931 I slot print_timing: id  3 | task 0 | n_decoded =   1035, tg =   6.17 t/s, tg_3s =   5.43 t/s
5.43.961.950 I slot print_timing: id  3 | task 0 | n_decoded =   1052, tg =   6.15 t/s, tg_3s =   5.39 t/s
5.46.974.212 I slot print_timing: id  3 | task 0 | n_decoded =   1068, tg =   6.14 t/s, tg_3s =   5.31 t/s
5.50.147.667 I slot print_timing: id  3 | task 0 | n_decoded =   1085, tg =   6.12 t/s, tg_3s =   5.36 t/s
5.53.320.333 I slot print_timing: id  3 | task 0 | n_decoded =   1102, tg =   6.11 t/s, tg_3s =   5.36 t/s
5.56.471.597 I slot print_timing: id  3 | task 0 | n_decoded =   1119, tg =   6.10 t/s, tg_3s =   5.39 t/s
5.59.663.321 I slot print_timing: id  3 | task 0 | n_decoded =   1136, tg =   6.09 t/s, tg_3s =   5.33 t/s
6.02.833.582 I slot print_timing: id  3 | task 0 | n_decoded =   1153, tg =   6.07 t/s, tg_3s =   5.36 t/s
6.05.851.482 I slot print_timing: id  3 | task 0 | n_decoded =   1169, tg =   6.06 t/s, tg_3s =   5.30 t/s
6.08.888.313 I slot print_timing: id  3 | task 0 | n_decoded =   1185, tg =   6.05 t/s, tg_3s =   5.27 t/s
6.11.912.512 I slot print_timing: id  3 | task 0 | n_decoded =   1201, tg =   6.04 t/s, tg_3s =   5.29 t/s
6.15.048.652 I slot print_timing: id  3 | task 0 | n_decoded =   1217, tg =   6.02 t/s, tg_3s =   5.10 t/s
6.18.216.586 I slot print_timing: id  3 | task 0 | n_decoded =   1233, tg =   6.01 t/s, tg_3s =   5.05 t/s
6.21.294.380 I slot print_timing: id  3 | task 0 | n_decoded =   1249, tg =   6.00 t/s, tg_3s =   5.20 t/s
6.24.303.483 I slot print_timing: id  3 | task 0 | n_decoded =   1265, tg =   5.99 t/s, tg_3s =   5.32 t/s
6.27.309.149 I slot print_timing: id  3 | task 0 | n_decoded =   1281, tg =   5.98 t/s, tg_3s =   5.32 t/s
6.30.349.483 I slot print_timing: id  3 | task 0 | n_decoded =   1297, tg =   5.97 t/s, tg_3s =   5.26 t/s
6.33.353.413 I slot print_timing: id  3 | task 0 | n_decoded =   1313, tg =   5.96 t/s, tg_3s =   5.33 t/s
6.36.375.470 I slot print_timing: id  3 | task 0 | n_decoded =   1329, tg =   5.95 t/s, tg_3s =   5.29 t/s
6.39.525.732 I slot print_timing: id  3 | task 0 | n_decoded =   1345, tg =   5.94 t/s, tg_3s =   5.08 t/s
6.42.542.980 I slot print_timing: id  3 | task 0 | n_decoded =   1360, tg =   5.92 t/s, tg_3s =   4.97 t/s
6.45.738.871 I slot print_timing: id  3 | task 0 | n_decoded =   1375, tg =   5.91 t/s, tg_3s =   4.69 t/s
6.48.935.447 I slot print_timing: id  3 | task 0 | n_decoded =   1390, tg =   5.89 t/s, tg_3s =   4.69 t/s
6.52.034.658 I slot print_timing: id  3 | task 0 | n_decoded =   1405, tg =   5.88 t/s, tg_3s =   4.84 t/s
6.55.194.818 I slot print_timing: id  3 | task 0 | n_decoded =   1421, tg =   5.87 t/s, tg_3s =   5.06 t/s
6.58.364.748 I slot print_timing: id  3 | task 0 | n_decoded =   1437, tg =   5.86 t/s, tg_3s =   5.05 t/s
7.01.444.771 I slot print_timing: id  3 | task 0 | n_decoded =   1453, tg =   5.85 t/s, tg_3s =   5.19 t/s
7.04.521.082 I slot print_timing: id  3 | task 0 | n_decoded =   1468, tg =   5.84 t/s, tg_3s =   4.88 t/s
7.07.606.887 I slot print_timing: id  3 | task 0 | n_decoded =   1483, tg =   5.82 t/s, tg_3s =   4.86 t/s
7.10.694.022 I slot print_timing: id  3 | task 0 | n_decoded =   1499, tg =   5.82 t/s, tg_3s =   5.18 t/s
7.13.801.210 I slot print_timing: id  3 | task 0 | n_decoded =   1515, tg =   5.81 t/s, tg_3s =   5.15 t/s
7.16.901.581 I slot print_timing: id  3 | task 0 | n_decoded =   1531, tg =   5.80 t/s, tg_3s =   5.16 t/s
7.20.065.368 I slot print_timing: id  3 | task 0 | n_decoded =   1547, tg =   5.79 t/s, tg_3s =   5.06 t/s
7.23.216.279 I slot print_timing: id  3 | task 0 | n_decoded =   1563, tg =   5.78 t/s, tg_3s =   5.08 t/s
7.26.330.291 I slot print_timing: id  3 | task 0 | n_decoded =   1578, tg =   5.77 t/s, tg_3s =   4.82 t/s
7.29.422.027 I slot print_timing: id  3 | task 0 | n_decoded =   1593, tg =   5.76 t/s, tg_3s =   4.85 t/s
7.32.496.696 I slot print_timing: id  3 | task 0 | n_decoded =   1608, tg =   5.75 t/s, tg_3s =   4.88 t/s
7.35.603.262 I slot print_timing: id  3 | task 0 | n_decoded =   1623, tg =   5.74 t/s, tg_3s =   4.83 t/s
7.38.608.321 I slot print_timing: id  3 | task 0 | n_decoded =   1638, tg =   5.73 t/s, tg_3s =   4.99 t/s
7.41.759.240 I slot print_timing: id  3 | task 0 | n_decoded =   1654, tg =   5.73 t/s, tg_3s =   5.08 t/s
7.44.768.245 I slot print_timing: id  3 | task 0 | n_decoded =   1669, tg =   5.72 t/s, tg_3s =   4.99 t/s
7.47.889.224 I slot print_timing: id  3 | task 0 | n_decoded =   1684, tg =   5.71 t/s, tg_3s =   4.81 t/s
7.51.076.859 I slot print_timing: id  3 | task 0 | n_decoded =   1700, tg =   5.70 t/s, tg_3s =   5.02 t/s
7.54.165.301 I slot print_timing: id  3 | task 0 | n_decoded =   1715, tg =   5.69 t/s, tg_3s =   4.86 t/s
7.57.234.428 I slot print_timing: id  3 | task 0 | n_decoded =   1730, tg =   5.69 t/s, tg_3s =   4.89 t/s
8.00.368.232 I slot print_timing: id  3 | task 0 | n_decoded =   1745, tg =   5.68 t/s, tg_3s =   4.79 t/s
8.03.490.560 I slot print_timing: id  3 | task 0 | n_decoded =   1760, tg =   5.67 t/s, tg_3s =   4.80 t/s
8.06.537.050 I slot print_timing: id  3 | task 0 | n_decoded =   1774, tg =   5.66 t/s, tg_3s =   4.60 t/s
8.09.693.210 I slot print_timing: id  3 | task 0 | n_decoded =   1789, tg =   5.65 t/s, tg_3s =   4.75 t/s
8.12.699.723 I slot print_timing: id  3 | task 0 | n_decoded =   1802, tg =   5.64 t/s, tg_3s =   4.32 t/s
8.15.712.196 I slot print_timing: id  3 | task 0 | n_decoded =   1815, tg =   5.62 t/s, tg_3s =   4.32 t/s
8.18.883.395 I slot print_timing: id  3 | task 0 | n_decoded =   1829, tg =   5.61 t/s, tg_3s =   4.41 t/s
8.22.024.293 I slot print_timing: id  3 | task 0 | n_decoded =   1844, tg =   5.60 t/s, tg_3s =   4.78 t/s
8.25.097.079 I slot print_timing: id  3 | task 0 | n_decoded =   1859, tg =   5.60 t/s, tg_3s =   4.88 t/s
8.28.190.676 I slot print_timing: id  3 | task 0 | n_decoded =   1874, tg =   5.59 t/s, tg_3s =   4.85 t/s
8.31.292.432 I slot print_timing: id  3 | task 0 | n_decoded =   1889, tg =   5.58 t/s, tg_3s =   4.84 t/s
8.34.377.818 I slot print_timing: id  3 | task 0 | n_decoded =   1904, tg =   5.58 t/s, tg_3s =   4.86 t/s
8.37.479.424 I slot print_timing: id  3 | task 0 | n_decoded =   1919, tg =   5.57 t/s, tg_3s =   4.84 t/s
8.40.558.834 I slot print_timing: id  3 | task 0 | n_decoded =   1934, tg =   5.56 t/s, tg_3s =   4.87 t/s
8.43.563.826 I slot print_timing: id  3 | task 0 | n_decoded =   1948, tg =   5.56 t/s, tg_3s =   4.66 t/s
8.46.757.952 I slot print_timing: id  3 | task 0 | n_decoded =   1963, tg =   5.55 t/s, tg_3s =   4.70 t/s
8.49.791.737 I slot print_timing: id  3 | task 0 | n_decoded =   1977, tg =   5.54 t/s, tg_3s =   4.61 t/s
8.52.902.479 I slot print_timing: id  3 | task 0 | n_decoded =   1991, tg =   5.53 t/s, tg_3s =   4.50 t/s
8.56.043.046 I slot print_timing: id  3 | task 0 | n_decoded =   2005, tg =   5.52 t/s, tg_3s =   4.46 t/s
8.59.170.541 I slot print_timing: id  3 | task 0 | n_decoded =   2019, tg =   5.51 t/s, tg_3s =   4.48 t/s
9.02.301.019 I slot print_timing: id  3 | task 0 | n_decoded =   2033, tg =   5.50 t/s, tg_3s =   4.47 t/s
9.05.476.082 I slot print_timing: id  3 | task 0 | n_decoded =   2047, tg =   5.50 t/s, tg_3s =   4.41 t/s
9.08.643.540 I slot print_timing: id  3 | task 0 | n_decoded =   2061, tg =   5.49 t/s, tg_3s =   4.42 t/s
9.11.748.750 I slot print_timing: id  3 | task 0 | n_decoded =   2075, tg =   5.48 t/s, tg_3s =   4.51 t/s
9.14.895.124 I slot print_timing: id  3 | task 0 | n_decoded =   2089, tg =   5.47 t/s, tg_3s =   4.45 t/s
9.18.116.394 I slot print_timing: id  3 | task 0 | n_decoded =   2103, tg =   5.46 t/s, tg_3s =   4.35 t/s
9.21.298.644 I slot print_timing: id  3 | task 0 | n_decoded =   2117, tg =   5.45 t/s, tg_3s =   4.40 t/s
9.24.472.058 I slot print_timing: id  3 | task 0 | n_decoded =   2131, tg =   5.44 t/s, tg_3s =   4.41 t/s
9.27.616.235 I slot print_timing: id  3 | task 0 | n_decoded =   2145, tg =   5.44 t/s, tg_3s =   4.45 t/s
9.30.819.150 I slot print_timing: id  3 | task 0 | n_decoded =   2159, tg =   5.43 t/s, tg_3s =   4.37 t/s
9.33.951.652 I slot print_timing: id  3 | task 0 | n_decoded =   2172, tg =   5.42 t/s, tg_3s =   4.15 t/s
9.37.143.166 I slot print_timing: id  3 | task 0 | n_decoded =   2185, tg =   5.41 t/s, tg_3s =   4.07 t/s
9.40.232.207 I slot print_timing: id  3 | task 0 | n_decoded =   2198, tg =   5.40 t/s, tg_3s =   4.21 t/s
9.43.327.397 I slot print_timing: id  3 | task 0 | n_decoded =   2212, tg =   5.39 t/s, tg_3s =   4.52 t/s
9.46.450.841 I slot print_timing: id  3 | task 0 | n_decoded =   2226, tg =   5.38 t/s, tg_3s =   4.48 t/s
9.49.549.527 I slot print_timing: id  3 | task 0 | n_decoded =   2240, tg =   5.38 t/s, tg_3s =   4.52 t/s
9.52.708.215 I slot print_timing: id  3 | task 0 | n_decoded =   2254, tg =   5.37 t/s, tg_3s =   4.43 t/s
9.55.840.846 I slot print_timing: id  3 | task 0 | n_decoded =   2268, tg =   5.36 t/s, tg_3s =   4.47 t/s
9.59.078.824 I slot print_timing: id  3 | task 0 | n_decoded =   2282, tg =   5.36 t/s, tg_3s =   4.32 t/s
10.02.111.750 I slot print_timing: id  3 | task 0 | n_decoded =   2295, tg =   5.35 t/s, tg_3s =   4.29 t/s
10.05.195.699 I slot print_timing: id  3 | task 0 | n_decoded =   2308, tg =   5.34 t/s, tg_3s =   4.22 t/s
10.08.252.203 I slot print_timing: id  3 | task 0 | n_decoded =   2321, tg =   5.33 t/s, tg_3s =   4.25 t/s
10.11.434.418 I slot print_timing: id  3 | task 0 | n_decoded =   2335, tg =   5.33 t/s, tg_3s =   4.40 t/s
10.14.509.300 I slot print_timing: id  3 | task 0 | n_decoded =   2348, tg =   5.32 t/s, tg_3s =   4.23 t/s
10.17.564.632 I slot print_timing: id  3 | task 0 | n_decoded =   2361, tg =   5.31 t/s, tg_3s =   4.25 t/s
10.20.671.394 I slot print_timing: id  3 | task 0 | n_decoded =   2374, tg =   5.30 t/s, tg_3s =   4.18 t/s
10.23.788.840 I slot print_timing: id  3 | task 0 | n_decoded =   2387, tg =   5.30 t/s, tg_3s =   4.17 t/s
10.26.883.220 I slot print_timing: id  3 | task 0 | n_decoded =   2400, tg =   5.29 t/s, tg_3s =   4.20 t/s
10.29.979.788 I slot print_timing: id  3 | task 0 | n_decoded =   2413, tg =   5.28 t/s, tg_3s =   4.20 t/s
10.33.110.277 I slot print_timing: id  3 | task 0 | n_decoded =   2426, tg =   5.27 t/s, tg_3s =   4.15 t/s
10.36.224.785 I slot print_timing: id  3 | task 0 | n_decoded =   2439, tg =   5.27 t/s, tg_3s =   4.17 t/s
10.39.438.010 I slot print_timing: id  3 | task 0 | n_decoded =   2452, tg =   5.26 t/s, tg_3s =   4.05 t/s
10.42.448.755 I slot print_timing: id  3 | task 0 | n_decoded =   2464, tg =   5.25 t/s, tg_3s =   3.99 t/s
10.45.673.627 I slot print_timing: id  3 | task 0 | n_decoded =   2477, tg =   5.24 t/s, tg_3s =   4.03 t/s
10.48.861.137 I slot print_timing: id  3 | task 0 | n_decoded =   2490, tg =   5.23 t/s, tg_3s =   4.08 t/s
10.51.977.522 I slot print_timing: id  3 | task 0 | n_decoded =   2502, tg =   5.22 t/s, tg_3s =   3.85 t/s
10.55.130.472 I slot print_timing: id  3 | task 0 | n_decoded =   2514, tg =   5.21 t/s, tg_3s =   3.81 t/s
10.58.218.037 I slot print_timing: id  3 | task 0 | n_decoded =   2526, tg =   5.21 t/s, tg_3s =   3.89 t/s
11.01.275.830 I slot print_timing: id  3 | task 0 | n_decoded =   2539, tg =   5.20 t/s, tg_3s =   4.25 t/s
11.04.322.220 I slot print_timing: id  3 | task 0 | n_decoded =   2552, tg =   5.19 t/s, tg_3s =   4.27 t/s
11.07.523.068 I slot print_timing: id  3 | task 0 | n_decoded =   2565, tg =   5.19 t/s, tg_3s =   4.06 t/s
11.10.704.373 I slot print_timing: id  3 | task 0 | n_decoded =   2578, tg =   5.18 t/s, tg_3s =   4.09 t/s
11.13.937.013 I slot print_timing: id  3 | task 0 | n_decoded =   2591, tg =   5.17 t/s, tg_3s =   4.02 t/s
11.17.129.894 I slot print_timing: id  3 | task 0 | n_decoded =   2604, tg =   5.17 t/s, tg_3s =   4.07 t/s
11.20.334.901 I slot print_timing: id  3 | task 0 | n_decoded =   2617, tg =   5.16 t/s, tg_3s =   4.06 t/s
11.23.548.460 I slot print_timing: id  3 | task 0 | n_decoded =   2630, tg =   5.15 t/s, tg_3s =   4.05 t/s
11.26.600.998 I slot print_timing: id  3 | task 0 | n_decoded =   2643, tg =   5.15 t/s, tg_3s =   4.26 t/s
11.29.755.579 I slot print_timing: id  3 | task 0 | n_decoded =   2656, tg =   5.14 t/s, tg_3s =   4.12 t/s
11.32.972.171 I slot print_timing: id  3 | task 0 | n_decoded =   2669, tg =   5.13 t/s, tg_3s =   4.04 t/s
11.36.167.030 I slot print_timing: id  3 | task 0 | n_decoded =   2682, tg =   5.13 t/s, tg_3s =   4.07 t/s
11.39.167.726 I slot print_timing: id  3 | task 0 | n_decoded =   2694, tg =   5.12 t/s, tg_3s =   4.00 t/s
11.42.213.904 I slot print_timing: id  3 | task 0 | n_decoded =   2710, tg =   5.12 t/s, tg_3s =   5.25 t/s
11.45.291.750 I slot print_timing: id  3 | task 0 | n_decoded =   2727, tg =   5.12 t/s, tg_3s =   5.52 t/s
11.48.377.816 I slot print_timing: id  3 | task 0 | n_decoded =   2744, tg =   5.13 t/s, tg_3s =   5.51 t/s
11.51.406.429 I slot print_timing: id  3 | task 0 | n_decoded =   2761, tg =   5.13 t/s, tg_3s =   5.61 t/s
11.54.440.668 I slot print_timing: id  3 | task 0 | n_decoded =   2778, tg =   5.13 t/s, tg_3s =   5.60 t/s
11.57.474.748 I slot print_timing: id  3 | task 0 | n_decoded =   2795, tg =   5.13 t/s, tg_3s =   5.60 t/s
12.00.520.909 I slot print_timing: id  3 | task 0 | n_decoded =   2812, tg =   5.14 t/s, tg_3s =   5.58 t/s
12.03.569.030 I slot print_timing: id  3 | task 0 | n_decoded =   2829, tg =   5.14 t/s, tg_3s =   5.58 t/s
12.06.612.442 I slot print_timing: id  3 | task 0 | n_decoded =   2846, tg =   5.14 t/s, tg_3s =   5.59 t/s
12.09.664.995 I slot print_timing: id  3 | task 0 | n_decoded =   2863, tg =   5.14 t/s, tg_3s =   5.57 t/s
12.12.710.412 I slot print_timing: id  3 | task 0 | n_decoded =   2880, tg =   5.15 t/s, tg_3s =   5.58 t/s
12.15.769.810 I slot print_timing: id  3 | task 0 | n_decoded =   2897, tg =   5.15 t/s, tg_3s =   5.56 t/s
12.18.826.291 I slot print_timing: id  3 | task 0 | n_decoded =   2914, tg =   5.15 t/s, tg_3s =   5.56 t/s
12.21.881.663 I slot print_timing: id  3 | task 0 | n_decoded =   2931, tg =   5.15 t/s, tg_3s =   5.56 t/s
12.24.940.797 I slot print_timing: id  3 | task 0 | n_decoded =   2948, tg =   5.15 t/s, tg_3s =   5.56 t/s
12.28.002.058 I slot print_timing: id  3 | task 0 | n_decoded =   2965, tg =   5.16 t/s, tg_3s =   5.55 t/s
12.31.088.283 I slot print_timing: id  3 | task 0 | n_decoded =   2982, tg =   5.16 t/s, tg_3s =   5.51 t/s
12.34.197.994 I slot print_timing: id  3 | task 0 | n_decoded =   2999, tg =   5.16 t/s, tg_3s =   5.47 t/s
12.37.296.155 I slot print_timing: id  3 | task 0 | n_decoded =   3016, tg =   5.16 t/s, tg_3s =   5.49 t/s
12.40.409.003 I slot print_timing: id  3 | task 0 | n_decoded =   3033, tg =   5.16 t/s, tg_3s =   5.46 t/s
12.43.519.967 I slot print_timing: id  3 | task 0 | n_decoded =   3050, tg =   5.16 t/s, tg_3s =   5.46 t/s
12.46.635.483 I slot print_timing: id  3 | task 0 | n_decoded =   3067, tg =   5.17 t/s, tg_3s =   5.46 t/s
12.49.759.499 I slot print_timing: id  3 | task 0 | n_decoded =   3084, tg =   5.17 t/s, tg_3s =   5.44 t/s
12.52.877.900 I slot print_timing: id  3 | task 0 | n_decoded =   3101, tg =   5.17 t/s, tg_3s =   5.45 t/s
12.56.006.570 I slot print_timing: id  3 | task 0 | n_decoded =   3118, tg =   5.17 t/s, tg_3s =   5.43 t/s
12.59.149.072 I slot print_timing: id  3 | task 0 | n_decoded =   3135, tg =   5.17 t/s, tg_3s =   5.41 t/s
13.02.282.990 I slot print_timing: id  3 | task 0 | n_decoded =   3152, tg =   5.17 t/s, tg_3s =   5.42 t/s
13.05.420.451 I slot print_timing: id  3 | task 0 | n_decoded =   3169, tg =   5.17 t/s, tg_3s =   5.42 t/s
13.08.559.909 I slot print_timing: id  3 | task 0 | n_decoded =   3186, tg =   5.18 t/s, tg_3s =   5.41 t/s
13.11.698.690 I slot print_timing: id  3 | task 0 | n_decoded =   3203, tg =   5.18 t/s, tg_3s =   5.42 t/s
13.14.841.338 I slot print_timing: id  3 | task 0 | n_decoded =   3220, tg =   5.18 t/s, tg_3s =   5.41 t/s
13.17.992.254 I slot print_timing: id  3 | task 0 | n_decoded =   3237, tg =   5.18 t/s, tg_3s =   5.40 t/s
13.21.163.756 I slot print_timing: id  3 | task 0 | n_decoded =   3254, tg =   5.18 t/s, tg_3s =   5.36 t/s
13.24.342.166 I slot print_timing: id  3 | task 0 | n_decoded =   3271, tg =   5.18 t/s, tg_3s =   5.35 t/s
13.27.525.699 I slot print_timing: id  3 | task 0 | n_decoded =   3288, tg =   5.18 t/s, tg_3s =   5.34 t/s
13.30.535.183 I slot print_timing: id  3 | task 0 | n_decoded =   3304, tg =   5.18 t/s, tg_3s =   5.32 t/s
13.33.720.768 I slot print_timing: id  3 | task 0 | n_decoded =   3321, tg =   5.18 t/s, tg_3s =   5.34 t/s
13.36.728.631 I slot print_timing: id  3 | task 0 | n_decoded =   3337, tg =   5.18 t/s, tg_3s =   5.32 t/s
13.39.741.382 I slot print_timing: id  3 | task 0 | n_decoded =   3353, tg =   5.18 t/s, tg_3s =   5.31 t/s
13.42.754.936 I slot print_timing: id  3 | task 0 | n_decoded =   3369, tg =   5.18 t/s, tg_3s =   5.31 t/s
13.45.784.082 I slot print_timing: id  3 | task 0 | n_decoded =   3385, tg =   5.19 t/s, tg_3s =   5.28 t/s
13.48.806.014 I slot print_timing: id  3 | task 0 | n_decoded =   3401, tg =   5.19 t/s, tg_3s =   5.29 t/s
13.51.835.078 I slot print_timing: id  3 | task 0 | n_decoded =   3417, tg =   5.19 t/s, tg_3s =   5.28 t/s
